user_input,ground_truth_output,model_output,overall_correct,bleu_1,bleu_2,bleu_3,bleu_4,rouge_1,rouge_2,rouge_l,gt_categories,model_categories,category_correct,gt_app_names,model_app_names,app_name_correct,delay_seconds
我想在阿里巴巴网站上查看我收藏的低价补货商品，你能帮我操作一下吗？,<Plan>#收藏#在$阿里巴巴$中查看收藏的低价补货商品</Plan><Finish>,<Plan>#收藏#在$阿里巴巴$中查看收藏的低价补货商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['阿里巴巴'],['阿里巴巴'],1,0.8920
YoYo，我在淘宝上能看到买过的收藏商品，那在阿里巴巴可以吗？,<Plan>#收藏#在$阿里巴巴$中查看买过的收藏商品</Plan><Finish>,<Plan>#收藏#在$阿里巴巴$中查看收藏商品</Plan><Finish>,0,1.0000,0.9737,0.9459,0.9167,0.9412,0.9275,0.9630,['收藏'],['收藏'],1,['阿里巴巴'],['阿里巴巴'],1,0.7228
我想在唯品会里找找收藏的复古风连衣裙，能帮我查一下吗？,<Plan>#收藏#在$唯品会$中搜索收藏的复古风连衣裙</Plan><Finish>,<Plan>#收藏#在$唯品会$中查看收藏的复古风连衣裙</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9310,0.9189,0.9535,['收藏'],['收藏'],1,['唯品会'],['唯品会'],1,0.9608
我想在唯品会上查看我收藏的商品，能帮我打开吗？,<Plan>#收藏#在$唯品会$中打开收藏夹</Plan><Finish>,<Plan>#收藏#在$唯品会$中打开收藏夹</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['唯品会'],['唯品会'],1,0.8069
我想在唯品会查看我收藏中的商品有没有降价，你能帮我吗？,<Plan>#收藏#在$唯品会$中查看我收藏中的商品是否有降价</Plan><Finish>,<Plan>#收藏#在$唯品会$中查看收藏中的商品降价情况</Plan><Finish>,0,0.9545,0.8837,0.8095,0.7561,0.8966,0.8462,0.9333,['收藏'],['收藏'],1,['唯品会'],['唯品会'],1,0.9067
唯品会有办法直接看收藏夹里哪些商品是有货的吗？,<Plan>#收藏#在$唯品会$中查看收藏夹中的有货商品</Plan><Finish>,<Plan>#收藏#在$唯品会$中查看收藏夹里哪些商品是有货的</Plan><Finish>,0,0.9130,0.8222,0.7500,0.7209,0.9310,0.8312,0.8764,['收藏'],['收藏'],1,['唯品会'],['唯品会'],1,1.0535
YoYo，快帮我看看唯品会里我的收藏夹里有没有已经失效的商品！,<Plan>#收藏#在$唯品会$中查看收藏夹中失效的商品</Plan><Finish>,<Plan>#收藏#在$唯品会$中查看收藏夹中失效的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['唯品会'],['唯品会'],1,0.9090
我想查看在唯品会中7天内收藏的商品列表，能帮我吗？,<Plan>#收藏#在$唯品会$中查看7天内收藏的商品列表</Plan><Finish>,<Plan>#收藏#在$唯品会$中查看7天内收藏的商品列表</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['唯品会'],['唯品会'],1,0.9078
YoYo，唯品会收藏夹里的商品能不能按时间筛选，只看一个月内的？,<Plan>#收藏#在$唯品会$中按时间筛选收藏夹里的商品，只看一个月内的</Plan><Finish>,<Plan>#收藏#在$唯品会$中查看收藏夹里的商品并按时间筛选，只看一个月内的</Plan><Finish>,0,0.9455,0.8889,0.8302,0.7692,0.9730,0.9053,0.8785,['收藏'],['收藏'],1,['唯品会'],['唯品会'],1,1.2485
我想在唯品会上看看我最近三个月收藏了啥好东西。,<Plan>#收藏#在$唯品会$中查看最近三个月收藏的好东西</Plan><Finish>,<Plan>#收藏#在$唯品会$中查看最近三个月收藏的物品</Plan><Finish>,0,0.9545,0.9302,0.9048,0.8780,0.9333,0.9091,0.9438,['收藏'],['收藏'],1,['唯品会'],['唯品会'],1,0.9073
我想看看我在唯品会收藏夹里半年前收藏了哪些东西。,<Plan>#收藏#在$唯品会$中打开收藏夹里半年前收藏的东西</Plan><Finish>,<Plan>#收藏#在$唯品会$中查看收藏夹里半年前收藏了哪些东西</Plan><Finish>,0,0.8958,0.8511,0.8043,0.7556,0.8710,0.8500,0.9149,['收藏'],['收藏'],1,['唯品会'],['唯品会'],1,1.1029
在毒里能帮我找一下想要里的复古运动鞋吗？,<Plan>#收藏#在$得物$中搜索想要里的复古运动鞋</Plan><Finish>,<Plan>#搜索#在$得物$中搜索复古运动鞋</Plan><Finish>,0,0.9474,0.8919,0.8333,0.7714,0.8889,0.8406,0.9000,['收藏'],['搜索'],0,['得物'],['得物'],1,0.7623
YoYo助手，能不能帮我查查抖音商城里有没有便携式充电宝卖？,<Plan>#搜索#在$抖音$中的商城搜索便携式充电宝</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索便携式充电宝</Plan><Finish>,0,1.0000,0.9737,0.9459,0.9167,0.9434,0.9275,0.9630,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.7905
我想在抖音里找些好看的杯子，按综合排序给我推荐几个靠谱的商品吧。,<Plan>#搜索#在$抖音$中的商城搜索好看杯子并按综合排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索好看的杯子并按综合排序推荐</Plan><Finish>,0,0.9565,0.8667,0.7955,0.7209,0.9375,0.8500,0.9348,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9108
直接给我调出dy商城销量前几的手机壳。,<Plan>#搜索#在$抖音$中搜索销量前几的手机壳</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索手机壳并按销量排序</Plan><Finish>,0,0.9048,0.8293,0.7500,0.6923,0.8727,0.8169,0.8675,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.8256
抖音短视频里能搜到运动鞋吗？要按价格从低到高排序的哦！,<Plan>#搜索#在$抖音$中搜索运动鞋并按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索运动鞋并按价格从低到高排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9946
在dy上找一下男士手表，记得选商城里的商品，并按价格从高到低排序。,<Plan>#搜索#在$抖音$中的商城搜索男士手表并按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索男士手表并按价格从高到低排序</Plan><Finish>,0,1.0000,0.9783,0.9556,0.9318,0.9565,0.9412,0.9691,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9947
YoYo，快帮我搜一下抖音里的美妆套装店铺！,<Plan>#搜索#在$抖音$中搜索美妆套装店铺</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索美妆套装店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.7410
抖音的商城里能不能搜到综合排序最高的三只松鼠的官方店铺啊？,<Plan>#搜索#在$抖音$中搜索最推荐的三只松鼠官方店铺</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索综合排序最高的三只松鼠官方店铺</Plan><Finish>,0,0.8958,0.8511,0.8261,0.8000,0.8923,0.8642,0.9247,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9994
在抖音里找一家卖手机壳的商城店铺，按销量排序。,<Plan>#搜索#在$抖音$中的商城搜索手机壳并按销量排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索手机壳店铺按销量排序</Plan><Finish>,0,0.9535,0.9048,0.8537,0.8000,0.9000,0.8684,0.9318,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.8716
我想在dy上找卖户外装备的店铺，你能帮我按人气排序搜一下吗？,<Plan>#搜索#在$抖音$中搜索卖户外装备的店铺并按人气排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索卖户外装备的店铺并按人气排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9756
我想看看我之前在抖音的商城里搜过什么商品。,<Plan>#搜索#在$抖音$中查看搜索历史</Plan><Finish>,<Plan>#搜索#在$抖音$中查看商城搜索历史</Plan><Finish>,0,0.9487,0.9211,0.8919,0.8611,0.9583,0.9375,0.9737,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.7960
我在抖音里怎么删购物搜索历史啊？,<Plan>#搜索#在$抖音$中清理购物搜索历史</Plan><Finish>,<Plan>#搜索#在$抖音$中删除购物搜索历史</Plan><Finish>,0,0.9487,0.9211,0.8919,0.8611,0.9200,0.9091,0.9487,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.7958
YoYo，快帮我用拍照功能在抖音里找这件衣服的同款！,<Plan>#搜索#在$抖音$中使用拍照功能查找这件衣服的同款</Plan><Finish>,<Plan>#搜索#在$抖音$中使用拍照功能找这件衣服的同款</Plan><Finish>,0,1.0000,0.9773,0.9535,0.9286,0.9851,0.9630,0.9890,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9682
帮我打开抖音极速版商城，找一下有没有儿童绘本。,<Plan>#搜索#在$抖音极速版$中搜索儿童绘本</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索儿童绘本</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.7966
抖音极速版商城里面的羽毛球拍怎么按综合排序查看呀？,<Plan>#搜索#在$抖音极速版$商城中搜索羽毛球拍并按综合排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索羽毛球拍并按综合排序查看</Plan><Finish>,0,0.9583,0.9149,0.8696,0.8222,0.9412,0.9048,0.9583,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9832
在抖音极速版里帮我找找手机壳，按销量排一下。,<Plan>#搜索#在$抖音极速版$中搜索手机壳按销量排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索手机壳并按销量排序</Plan><Finish>,0,0.9778,0.9545,0.9302,0.9048,0.9836,0.9610,0.9888,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9543
我想在极速版抖音里找点便宜的收纳盒，能不能帮我按照价格从低到高排序？,<Plan>#搜索#在$抖音极速版$中搜索收纳盒并按照价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索收纳盒并按照价格从低到高排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.0982
在抖音极速版里帮我找一下运动鞋，按价格从高到低排。,<Plan>#搜索#在$抖音极速版$中搜索运动鞋按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索运动鞋并按价格从高到低排序</Plan><Finish>,0,0.9796,0.9583,0.9362,0.9130,0.9855,0.9647,0.9897,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.1003
我的抖音极速版推荐里老是出现这家叫“良品铺子”的店铺，看看是个啥？,<Plan>#搜索#在$抖音极速版$中查看良品铺子店铺</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中查看良品铺子店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.8712
帮我看看抖音极速版里有没有卖运动手环的商城店铺，按综合排序。,<Plan>#搜索#在$抖音极速版$中搜索卖运动手环的商城店铺按综合排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索运动手环商城店铺按综合排序</Plan><Finish>,0,1.0000,0.9583,0.9149,0.8696,0.9722,0.9318,0.9800,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.0164
在抖音极速版里帮我找一家卖手机壳的店铺，要销量高的。,<Plan>#搜索#在$抖音极速版$中搜索手机壳店铺按销量排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索卖手机壳的店铺并按销量排序</Plan><Finish>,0,0.9388,0.8750,0.8085,0.7609,0.9552,0.8916,0.9684,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.0161
YoYo，快帮我搜一下抖音极速版里的美妆店铺，按人气排的有哪些？,<Plan>#搜索#在$抖音极速版$中搜索美妆店铺按人气排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索美妆店铺并按人气排序</Plan><Finish>,0,0.9783,0.9556,0.9318,0.9070,0.9841,0.9620,0.9890,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9005
YoYo，我想看看我在抖音极速版商城都搜过啥，能行吗？,<Plan>#搜索#在$抖音极速版$中查看搜索历史</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中查看搜索历史</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.7302
抖音极速版商城搜索记录可以一键清除吗？,<Plan>#搜索#在$抖音极速版$中清理商城搜索记录</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中清除搜索记录</Plan><Finish>,0,0.9750,0.9487,0.9211,0.8919,0.9259,0.9143,0.9512,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.7927
YoYo，帮我打开抖音极速版里的拍照找同款功能。,<Plan>#搜索#在$抖音极速版$中使用拍照找同款功能</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中使用拍照找同款功能</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9147
快手商城里面能不能搜到车载吸尘器？,<Plan>#搜索#在$快手$中搜索车载吸尘器</Plan><Finish>,<Plan>#搜索#在$快手$中搜索车载吸尘器</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手'],['快手'],1,0.8117
YoYo，帮我搜索一下快手商城里最适合的护眼灯。,<Plan>#搜索#在$快手$中搜索最适合的护眼灯</Plan><Finish>,<Plan>#搜索#在$快手$中搜索护眼灯</Plan><Finish>,0,1.0000,0.9714,0.9412,0.9091,0.9167,0.9062,0.9474,['搜索'],['搜索'],1,['快手'],['快手'],1,0.7842
在快手上帮我找一下运动鞋，按销量排序。,<Plan>#搜索#在$快手$中搜索运动鞋按销量排序</Plan><Finish>,<Plan>#搜索#在$快手$中搜索运动鞋并按销量排序</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9818,0.9577,0.9880,['搜索'],['搜索'],1,['快手'],['快手'],1,0.9189
帮我用快手找一下运动鞋，然后按价格从低到高排序。,<Plan>#搜索#在$快手$中搜索运动鞋按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$快手$中搜索运动鞋并按价格从低到高排序</Plan><Finish>,0,0.9783,0.9556,0.9318,0.9070,0.9841,0.9620,0.9890,['搜索'],['搜索'],1,['快手'],['快手'],1,1.0184
YoYo，能帮我打开快手，搜索手机壳，并按价格从高到低排序吗？,<Plan>#搜索#在$快手$中搜索手机壳并按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$快手$中搜索手机壳并按价格从高到低排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手'],['快手'],1,1.0667
YoYo，快帮我找找快手里的家居用品店铺。,<Plan>#搜索#在$快手$中搜索家居用品店铺</Plan><Finish>,<Plan>#搜索#在$快手$中搜索家居用品店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手'],['快手'],1,0.7719
快手里能看商城的搜索记录吗？,<Plan>#搜索#在$快手$中查看搜索记录</Plan><Finish>,<Plan>#搜索#在$快手$中查看商城搜索记录</Plan><Finish>,0,0.9487,0.9211,0.8919,0.8611,0.9583,0.9375,0.9737,['搜索'],['搜索'],1,['快手'],['快手'],1,0.7718
YoYo，帮我把快手里的商城搜索历史清空一下呗！,<Plan>#搜索#在$快手$中清理商城搜索历史</Plan><Finish>,<Plan>#搜索#在$快手$中清理搜索历史</Plan><Finish>,0,1.0000,0.9722,0.9429,0.9118,0.9583,0.9375,0.9737,['搜索'],['搜索'],1,['快手'],['快手'],1,0.7155
我在快手app里怎么找不到拍照找相似这个功能？,<Plan>#搜索#在$快手$中搜索拍照找相似功能</Plan><Finish>,<Plan>#搜索#在$快手$中查看拍照找相似功能</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9630,0.9275,0.9500,['搜索'],['搜索'],1,['快手'],['快手'],1,0.8333
快手极速版商城有护眼台灯吗？帮我找几个。,<Plan>#搜索#在$快手极速版$中搜索护眼台灯</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索护眼台灯</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.8943
帮我用快手极速版搜一下夏季连衣裙，要按综合排序哦。,<Plan>#搜索#在$快手极速版$中搜索夏季连衣裙按综合排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索夏季连衣裙并按综合排序</Plan><Finish>,0,0.9787,0.9565,0.9333,0.9091,0.9846,0.9630,0.9892,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,1.0211
YoYo，快帮我搜一下快手极速版里的蓝牙耳机，按销量排！,<Plan>#搜索#在$快手极速版$中搜索蓝牙耳机按销量排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索蓝牙耳机并按销量排序</Plan><Finish>,0,0.9783,0.9556,0.9318,0.9070,0.9841,0.9620,0.9890,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.9339
我想在快手极速版里找点便宜好货，比如水杯这种，你能帮我查一下吗，显示价格从低到高排序的结果。,<Plan>#搜索#在$快手极速版$中搜索水杯并查看价格从低到高排序的结果</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索便宜好货水杯并按价格从低到高排序</Plan><Finish>,0,0.9038,0.8431,0.7800,0.7143,0.8684,0.8261,0.9038,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,1.2407
快手极速版里能不能搜到真皮沙发？记得让价格从高到低显示。,<Plan>#搜索#在$快手极速版$中搜索真皮沙发并查看价格从高到底排序的结果</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索真皮沙发并按价格从高到低排序</Plan><Finish>,0,0.9600,0.8980,0.8333,0.7872,0.8947,0.8478,0.9231,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,1.0798
YoYo，快帮我找找快手极速版里有没有叫“怎么又停电”的店铺。,<Plan>#搜索#在$快手极速版$中搜索叫“怎么又停电”的店铺</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索店铺“怎么又停电”</Plan><Finish>,0,1.0000,0.9318,0.8605,0.8095,0.9688,0.9000,0.9348,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.9059
快手极速版商城的搜索历史在哪里查看啊？,<Plan>#搜索#在$快手极速版$中查看搜索历史</Plan><Finish>,<Plan>#搜索#在$快手极速版$中查看搜索历史</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.8073
YoYo，快手极速版里怎么清除商城的搜索历史啊？,<Plan>#搜索#在$快手极速版$中清除商城搜索历史</Plan><Finish>,<Plan>#搜索#在$快手极速版$中清除商城的搜索历史</Plan><Finish>,0,0.9767,0.9524,0.9268,0.9000,0.9825,0.9589,0.9882,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.8571
YoYo，帮我看看在快手极速版里面怎么用拍照找相似功能。,<Plan>#搜索#在$快手极速版$中使用拍照找相似功能</Plan><Finish>,<Plan>#搜索#在$快手极速版$中使用拍照找相似功能</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.8569
YoYo，快帮我找找拼多多里面有没有减压玩具。,<Plan>#搜索#在$拼多多$中搜索减压玩具</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索减压玩具</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,0.7497
我想在拼多多里面找一些收纳箱，我想要综合排序靠前的，帮我搜一下,<Plan>#搜索#在$拼多多$中搜索收纳箱并按照综合排序进行排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索收纳箱并按综合排序</Plan><Finish>,0,1.0000,0.9762,0.9512,0.9000,0.9492,0.9231,0.9451,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,0.8803
YoYo助手，帮我在拼多多看一下销量最高的蓝牙耳机,<Plan>#搜索#在$拼多多$中搜索蓝牙耳机按销量排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索蓝牙耳机并按销量从高到低排序</Plan><Finish>,0,0.8958,0.8511,0.8043,0.7556,0.9180,0.8861,0.9451,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,1.0325
YoYo，在拼夕夕里搜一下无线蓝牙耳机，我想要按好评排序。,<Plan>#搜索#在$拼多多$中搜索无线蓝牙耳机按好评排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索无线蓝牙耳机并按好评排序</Plan><Finish>,0,0.9783,0.9556,0.9318,0.9070,0.9836,0.9620,0.9890,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,0.8790
PDD里面能搜到收纳盒吗？记得按价格从低到高排序。,<Plan>#搜索#在$拼多多$中搜索收纳盒，并按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索收纳盒并按价格从低到高排序</Plan><Finish>,0,1.0000,0.9783,0.9556,0.9318,0.9846,0.9639,0.9895,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,1.0042
哎，YoYo你知道拼夕夕里卖得最贵的保温杯是哪个吗？帮我搜一下。,<Plan>#搜索#在$拼多多$中搜索保温杯并按照价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索保温杯并按价格从高到低排序</Plan><Finish>,0,1.0000,0.9783,0.9556,0.9318,0.9846,0.9639,0.9895,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,1.0227
快帮我查查拼多多里面有没有卖复古风小台灯的店。,<Plan>#搜索#在$拼多多$中搜索卖复古风小台灯的店铺</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索复古风小台灯店铺</Plan><Finish>,0,1.0000,0.9512,0.9000,0.8462,0.9643,0.9189,0.9767,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,0.8397
YoYo帮我查查拼多多里面有没有叫“数码优选”的店铺，按综合排序显示。,<Plan>#搜索#在$拼多多$中搜索数码优选店铺按综合排序显示结果</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索数码优选店铺按综合排序</Plan><Finish>,0,1.0000,0.9773,0.9535,0.9286,0.9375,0.9268,0.9574,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,0.8961
帮我查一查pdd上有哪些卖猫咪玩具的店铺，按销量从高到低显示。,<Plan>#搜索#在$拼多多$中搜索猫咪玩具店铺并按销量从高到低显示</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索猫咪玩具店铺并按销量从高到低排序</Plan><Finish>,0,0.9600,0.9388,0.9167,0.8936,0.9429,0.9318,0.9600,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,1.1576
YoYo，在拼夕夕里帮我找几家评分高的床头灯店铺。,<Plan>#搜索#在$拼多多$中搜索评分高的床头灯店铺</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索床头灯店铺并按评分排序</Plan><Finish>,0,0.9111,0.8409,0.7674,0.7143,0.8966,0.8421,0.8864,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,0.9832
我想在PDD看看我之前搜过什么。,<Plan>#搜索#在$拼多多$中查看搜索历史</Plan><Finish>,<Plan>#搜索#在$拼多多$中查看搜索历史</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,0.7691
YoYo助手，快告诉我清除PDD中最近搜索记录的方法。,<Plan>#搜索#在$拼多多$中清除最近搜索记录</Plan><Finish>,<Plan>#搜索#在$拼多多$中清除最近搜索记录</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,0.7845
YoYo，我想在拼多多上用图片找同款商品，该怎么做呢？,<Plan>#搜索#在$拼多多$中使用图片找同款商品</Plan><Finish>,<Plan>#搜索#在$拼多多$中使用图片找同款商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,0.8835
帮我打开淘宝网，搜一下无线蓝牙耳机。,<Plan>#搜索#在$淘宝$中搜索无线蓝牙耳机</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索无线蓝牙耳机</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,0.7827
在淘宝网帮我搜索一下男士休闲裤，按综合排序显示。,<Plan>#搜索#在$淘宝$中搜索男士休闲裤按综合排序</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索男士休闲裤并按综合排序显示</Plan><Finish>,0,0.9348,0.8889,0.8409,0.7907,0.9508,0.9091,0.9663,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,1.0094
淘宝里能不能搜充电宝然后按销量排序给我看看？,<Plan>#搜索#在$淘宝$中搜索充电宝并按销量排序</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索充电宝并按销量排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,0.9090
帮我用淘宝网找一下蓝牙耳机，按价格从高到低排序。,<Plan>#搜索#在$淘宝$中搜索蓝牙耳机，并按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索蓝牙耳机并按价格从高到低排序</Plan><Finish>,0,1.0000,0.9783,0.9556,0.9318,0.9851,0.9639,0.9895,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,1.0538
淘宝里能搜到儿童玩具吗？如果可以的话麻烦按价格排序，越便宜越好。,<Plan>#搜索#在$淘宝$中搜索儿童玩具并按价格从低到高</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索儿童玩具并按价格从低到高排序</Plan><Finish>,0,0.9574,0.9348,0.9111,0.8864,0.9688,0.9500,0.9783,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,1.0651
快点在淘宝网搜索“三只松鼠官方旗舰店”。,<Plan>#搜索#在$淘宝$中搜索三只松鼠官方旗舰店</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索三只松鼠官方旗舰店</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,0.9020
帮我在淘宝中搜索女装店铺，按照综合排序显示,<Plan>#搜索#在$淘宝$中搜索女装店铺并按照综合排序显示</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索女装店铺按照综合排序显示</Plan><Finish>,0,1.0000,0.9773,0.9535,0.9286,0.9841,0.9620,0.9890,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,0.9133
