user_input,ground_truth_output,model_output,overall_correct,bleu_1,bleu_2,bleu_3,bleu_4,rouge_1,rouge_2,rouge_l,gt_categories,model_categories,category_correct,gt_app_names,model_app_names,app_name_correct,delay_seconds
帮我找找dy上的夏季连衣裙。,<Plan>#搜索#在$抖音$中搜索夏季连衣裙</Plan><Finish>,<Plan>#搜索#在$得物$中搜索夏季连衣裙</Plan><Finish>,0,0.9474,0.9189,0.8889,0.8571,0.9167,0.9062,0.9474,['搜索'],['搜索'],1,['抖音'],['得物'],0,0.9029
在抖音短视频里搜索商城中的蓝牙耳机，按综合排序帮我找找。,<Plan>#搜索#在$抖音$中搜索蓝牙耳机并按综合排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索商城中的蓝牙耳机并按综合排序</Plan><Finish>,0,0.9149,0.8913,0.8667,0.8409,0.9508,0.9231,0.9556,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9785
抖音能搜空气炸锅吗？按综合排序。,<Plan>#搜索#在$抖音$中搜索空气炸锅按综合排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索空气炸锅按综合排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9053
在抖音短视频里找一下商城中的蓝牙耳机，并按销量排序。,<Plan>#搜索#在$抖音$中搜索蓝牙耳机并按销量排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索蓝牙耳机并按销量排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9055
YOYO，帮我到抖音的商城里搜索儿童玩具，然后按销量排序展示结果。,<Plan>#搜索#在$抖音$中搜索儿童玩具然后按销量排序展示结果</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索儿童玩具并按销量排序</Plan><Finish>,0,0.9767,0.9286,0.8780,0.8250,0.8889,0.8608,0.9231,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.8793
在抖音短视频里找一下商城中的蓝牙耳机，并按价格从低到高排序。,<Plan>#搜索#在$抖音$中搜索蓝牙耳机并按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索蓝牙耳机并按价格从低到高排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,1.0799
YoYo，帮我打开dy，在商城搜索运动鞋然后按价格升序排列。,<Plan>#搜索#在$抖音$中搜索运动鞋并按价格升序排列</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索运动鞋并按价格升序排列</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9698
在抖音短视频里找一下商城中的运动手表，按价格从高到低排序。,<Plan>#搜索#在$抖音$中搜索运动手表按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索商城中的运动手表并按价格从高到低排序</Plan><Finish>,0,0.9020,0.8600,0.8163,0.7708,0.9412,0.8941,0.9485,['搜索'],['搜索'],1,['抖音'],['抖音'],1,1.1308
YoYo，帮我查查抖音里的商城，搜索蓝牙耳机，并按价格从高到低排列。,<Plan>#搜索#在$抖音$中搜索蓝牙耳机并按价格从高到低排列</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索蓝牙耳机并按价格从高到低排列</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,1.0727
在抖音短视频里能找到优衣库的官方店铺吗？,<Plan>#搜索#在$抖音$中搜索优衣库官方店铺</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索优衣库官方店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.8357
帮我去dy搜索一下泡泡玛特的旗舰店。,<Plan>#搜索#在$抖音$中搜索泡泡玛特旗舰店</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索泡泡玛特的旗舰店</Plan><Finish>,0,0.9756,0.9500,0.9231,0.8947,0.9804,0.9565,0.9877,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.8359
在抖音短视频里搜索商城店铺家居用品店，并按综合排序。,<Plan>#搜索#在$抖音$中搜索商城店铺家居用品店并按综合排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索商城店铺家居用品店并按综合排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,1.0027
YoYo，帮我到抖音找一找化妆品专卖店，记得按综合排序哦！,<Plan>#搜索#在$抖音$中搜索化妆品专卖店并按综合排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索化妆品专卖店并按综合排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.8994
在抖音短视频里搜索商城店铺“小米官方旗舰店”并按销量排序。,<Plan>#搜索#在$抖音$中搜索商城店铺“小米官方旗舰店”并按销量排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索商城店铺“小米官方旗舰店”并按销量排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,1.0607
YOYO，帮我按销量排序查找抖音中的商城店铺“完美日记”。,<Plan>#搜索#在$抖音$中搜索完美日记店铺并按销量排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索商城店铺“完美日记”并按销量排序</Plan><Finish>,0,0.9184,0.8542,0.7872,0.7391,0.9394,0.8780,0.9149,['搜索'],['搜索'],1,['抖音'],['抖音'],1,1.0588
在抖音短视频里搜一下商城店铺家居用品，然后按人气排序。,<Plan>#搜索#在$抖音$中搜索商城店铺家居用品然后按人气排序</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索商城店铺家居用品并按人气排序</Plan><Finish>,0,0.9787,0.9565,0.9333,0.9091,0.9552,0.9398,0.9684,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9312
YoYo助手，快帮我找找抖音里的美妆店铺，要人气最高的。,<Plan>#搜索#在$抖音$中搜索人气最高的美妆店铺</Plan><Finish>,<Plan>#搜索#在$抖音$中搜索美妆店铺并按人气排序</Plan><Finish>,0,0.9070,0.8333,0.7561,0.7000,0.8772,0.8219,0.8706,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9547
YoYo，怎么在抖音里查看商城的搜索历史记录？,<Plan>#搜索#在$抖音$中查看商城搜索历史记录</Plan><Finish>,<Plan>#搜索#在$抖音$中查看商城的搜索历史记录</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9818,0.9577,0.9880,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9611
在抖音短视频中，我之前搜索过的商品在哪里能找回来？,<Plan>#搜索#在$抖音$中查看商品搜索历史</Plan><Finish>,<Plan>#搜索#在$抖音$中查看搜索历史</Plan><Finish>,0,1.0000,0.9722,0.9429,0.9118,0.9583,0.9375,0.9737,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.7509
我在抖音短视频里怎么清除商城的搜索历史？,<Plan>#搜索#在$抖音$中清除商城搜索历史</Plan><Finish>,<Plan>#搜索#在$抖音$中清除商城的搜索历史</Plan><Finish>,0,0.9750,0.9487,0.9211,0.8919,0.9804,0.9552,0.9873,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.8522
帮我清除一下抖音里面的商城搜索记录。,<Plan>#搜索#在$抖音$中清理商城搜索记录</Plan><Finish>,<Plan>#搜索#在$抖音$中清除商城搜索记录</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9600,0.9394,0.9744,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.8258
我在抖音商城里怎么找不到拍照找同款这个功能？,<Plan>#搜索#在$抖音$中查看拍照找同款功能</Plan><Finish>,<Plan>#搜索#在$抖音$中查看拍照找同款功能</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.9155
打开抖音，教我一下怎么用拍照找同款吧！,<Plan>#搜索#在$抖音$中使用拍照找同款功能</Plan><Finish>,<Plan>#搜索#在$抖音$中使用拍照找同款</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9630,0.9412,0.9744,['搜索'],['搜索'],1,['抖音'],['抖音'],1,0.8609
在抖音极速版里帮我找一下运动耳机商品。,<Plan>#搜索#在$抖音极速版$中搜索运动耳机商品</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索运动耳机商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.8882
你能帮我查查抖音极速版商城里有没有小米手环吗？,<Plan>#搜索#在$抖音极速版$中搜索小米手环</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索小米手环</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9152
在抖音极速版里帮我找一下夏季连衣裙，按综合排序显示。,<Plan>#搜索#在$抖音极速版$中搜索夏季连衣裙按综合排序显示</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索夏季连衣裙并按综合排序显示</Plan><Finish>,0,0.9796,0.9583,0.9362,0.9130,0.9855,0.9647,0.9897,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.0965
我想在极速版抖音搜索无线蓝牙耳机，你能帮我操作吗？,<Plan>#搜索#在$抖音极速版$中搜索无线蓝牙耳机</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索无线蓝牙耳机</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.8893
在抖音极速版里帮我找一下蓝牙耳机，并按销量排序。,<Plan>#搜索#在$抖音极速版$中搜索蓝牙耳机并按销量排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索蓝牙耳机并按销量排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9917
YoYo，快帮我搜抖音极速版里的防晒霜，要能按销量排序的。,<Plan>#搜索#在$抖音极速版$中搜索防晒霜并按销量排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索防晒霜并按销量排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9661
在抖音极速版里帮我找一下商城中的蓝牙耳机，并按价格从低到高排序。,<Plan>#搜索#在$抖音极速版$中搜索蓝牙耳机并按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索蓝牙耳机并按价格从低到高排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.1473
YoYo，我在极速版抖音商城里搜了“保温杯”，能不能给我按价格升序排一下？,<Plan>#搜索#在$抖音极速版$中搜索保温杯并按价格升序排列搜索结果</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索保温杯并按价格升序排序</Plan><Finish>,0,0.9787,0.9565,0.9333,0.9091,0.9552,0.9176,0.9388,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.0186
在抖音极速版里帮我找一下蓝牙耳机，并按价格从高到低排序。,<Plan>#搜索#在$抖音极速版$中搜索蓝牙耳机按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索蓝牙耳机并按价格从高到低排序</Plan><Finish>,0,0.9800,0.9592,0.9375,0.9149,0.9859,0.9655,0.9899,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.1562
YoYo，快在极速版抖音里搜“运动鞋”然后按价格从高到低排列给我看看。,<Plan>#搜索#在$抖音极速版$中搜索运动鞋并按价格从高到低排列</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索运动鞋并按价格从高到低排列</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.1298
在抖音极速版里帮我找一下半亩花田这家店铺。,<Plan>#搜索#在$抖音极速版$中搜索半亩花田店铺</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索半亩花田店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.8706
我想在极速版抖音里看看有没有三只松鼠的官方店铺，能帮我查吗？,<Plan>#搜索#在$抖音极速版$中查看三只松鼠官方店铺</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索三只松鼠官方店铺</Plan><Finish>,0,0.9545,0.9302,0.9048,0.8780,0.9677,0.9351,0.9545,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9453
在抖音极速版里找一下“小米官方旗舰店”，排序方式为综合。,<Plan>#搜索#在$抖音极速版$中搜索小米官方旗舰店按综合排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索小米官方旗舰店并按综合排序</Plan><Finish>,0,0.9796,0.9583,0.9362,0.9130,0.9855,0.9647,0.9897,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9456
帮我打开抖音极速版，搜索商城店铺“良品铺子”按综合排序。,<Plan>#搜索#在$抖音极速版$中搜索商城店铺“良品铺子”按综合排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索商城店铺“良品铺子”按综合排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.1077
在抖音极速版里搜一下“复古风女装店铺”怎么按销量排序？,<Plan>#搜索#在$抖音极速版$中搜索复古风女装店铺按照销量排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索复古风女装店铺并按销量排序</Plan><Finish>,0,0.9796,0.9375,0.9149,0.8913,0.9714,0.9302,0.9796,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.0307
帮我打开极速版抖音，搜索数码配件店铺，然后按销量从高到低排序。,<Plan>#搜索#在$抖音极速版$中搜索数码配件店铺并按销量从高到低排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索数码配件店铺并按销量从高到低排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.1080
在抖音极速版里搜一下“居家日用”店铺，按人气排序。,<Plan>#搜索#在$抖音极速版$中搜索居家日用店铺并按人气排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索“居家日用”店铺并按人气排序</Plan><Finish>,0,0.9600,0.9184,0.8750,0.8298,0.9714,0.9302,0.9796,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.0805
YoYo，帮我找找抖音极速版里有没有“小米官方旗舰店”，按人气排前面的。,<Plan>#搜索#在$抖音极速版$中搜索小米官方旗舰店并按人气排序</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中搜索小米官方旗舰店并按人气排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9713
YoYo，快帮我查一下抖音极速版里的商城搜索记录。,<Plan>#搜索#在$抖音极速版$中查看商城搜索记录</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中查看商城搜索记录</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.8429
在极速版抖音里怎么找不到我之前搜过的商品历史？,<Plan>#搜索#在$抖音极速版$中查看搜索的商品历史</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中查看搜索历史</Plan><Finish>,0,1.0000,0.9744,0.9474,0.9189,0.9455,0.9296,0.9639,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.8624
抖音极速版里怎么清除商城的搜索记录啊？,<Plan>#搜索#在$抖音极速版$中清除商城搜索记录</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中清除商城的搜索记录</Plan><Finish>,0,0.9767,0.9524,0.9268,0.9000,0.9825,0.9589,0.9882,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9460
帮我清除一下极速版抖音商城里的搜索历史。,<Plan>#搜索#在$抖音极速版$中清除商城里的搜索历史</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中清除搜索历史</Plan><Finish>,0,1.0000,0.9744,0.9474,0.9189,0.9286,0.9167,0.9524,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.8346
YoYo，我在抖音极速版里怎么找不到拍照找同款的功能入口？,<Plan>#搜索#在$抖音极速版$中搜索拍照找同款功能入口</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中查看拍照找同款功能入口</Plan><Finish>,0,0.9556,0.9318,0.9070,0.8810,0.9688,0.9367,0.9556,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,1.0404
打开抖音极速版，直接进商城使用拍照找同款怎么操作？,<Plan>#搜索#在$抖音极速版$中使用拍照找同款</Plan><Finish>,<Plan>#搜索#在$抖音极速版$中使用拍照找同款</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['抖音极速版'],['抖音极速版'],1,0.9365
帮我打开快手视频，在商城里搜一下防晒衣。,<Plan>#搜索#在$快手$中搜索商城里的防晒衣</Plan><Finish>,<Plan>#搜索#在$快手$中搜索防晒衣</Plan><Finish>,0,1.0000,0.9714,0.9412,0.9091,0.9167,0.9062,0.9474,['搜索'],['搜索'],1,['快手'],['快手'],1,0.7596
快手app商城里能搜到小米手环吗？,<Plan>#搜索#在$快手$中搜索商城里的小米手环</Plan><Finish>,<Plan>#搜索#在$快手$中搜索小米手环</Plan><Finish>,0,1.0000,0.9722,0.9429,0.9118,0.9167,0.9091,0.9487,['搜索'],['搜索'],1,['快手'],['快手'],1,0.7857
在快手视频里帮我找一下智能降噪的蓝牙耳机，按综合排序。,<Plan>#搜索#在$快手$中搜索智能降噪的蓝牙耳机按综合排序</Plan><Finish>,<Plan>#搜索#在$快手$中搜索智能降噪的蓝牙耳机并按综合排序</Plan><Finish>,0,0.9792,0.9574,0.9348,0.9111,0.9851,0.9639,0.9895,['搜索'],['搜索'],1,['快手'],['快手'],1,1.0737
有没有办法在快手上搜索到直播美颜灯,<Plan>#搜索#在$快手$中搜索直播美颜灯/Plan><Finish>,<Plan>#搜索#在$快手$中搜索直播美颜灯</Plan><Finish>,0,0.9737,0.9459,0.9167,0.8857,1.0000,0.9524,0.9867,['搜索'],['搜索'],1,['快手'],['快手'],1,0.8289
在快手视频里搜一下运动鞋，按销量排序。,<Plan>#搜索#在$快手$中搜索运动鞋并按销量排序</Plan><Finish>,<Plan>#搜索#在$快手$中搜索运动鞋并按销量排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手'],['快手'],1,0.9121
YoYo，帮我找找快手app里商城的蓝牙耳机，按销量从高到低排。,<Plan>#搜索#在$快手$中搜索商城里的蓝牙耳机并按销量从高到低排序</Plan><Finish>,<Plan>#搜索#在$快手$中搜索蓝牙耳机并按销量从高到低排序</Plan><Finish>,0,1.0000,0.9783,0.9556,0.9318,0.9429,0.9302,0.9592,['搜索'],['搜索'],1,['快手'],['快手'],1,1.0366
在快手app里搜一下商城中的蓝牙耳机，并按价格从低到高排序。,<Plan>#搜索#在$快手$中搜索商城中的蓝牙耳机按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$快手$中搜索商城中的蓝牙耳机并按价格从低到高排序</Plan><Finish>,0,0.9804,0.9600,0.9388,0.9167,0.9859,0.9663,0.9901,['搜索'],['搜索'],1,['快手'],['快手'],1,1.1868
YOYO，帮我打开快手，在商城里搜索运动鞋并按价格升序排列。,<Plan>#搜索#在$快手$中搜索商城里的运动鞋并按价格升序排列</Plan><Finish>,<Plan>#搜索#在$快手$中搜索运动鞋并按价格升序排列</Plan><Finish>,0,1.0000,0.9767,0.9524,0.9268,0.9375,0.9250,0.9565,['搜索'],['搜索'],1,['快手'],['快手'],1,0.9932
YoYo，在快手视频里搜一下连衣裙，并按价格从高到低排序。,<Plan>#搜索#在$快手$中搜索连衣裙，并按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$快手$中搜索连衣裙并按价格从高到低排序</Plan><Finish>,0,1.0000,0.9778,0.9545,0.9302,0.9846,0.9630,0.9892,['搜索'],['搜索'],1,['快手'],['快手'],1,1.1363
快手app中能不能搜到华为耳机，并按价格从高到低排列？,<Plan>#搜索#在$快手$中搜索华为耳机并按价格从高到低排列</Plan><Finish>,<Plan>#搜索#在$快手$中搜索华为耳机并按价格从高到低排列</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手'],['快手'],1,1.1095
在快手视频里能找到三只松鼠这家店铺吗？,<Plan>#搜索#在$快手$中搜索三只松鼠店铺</Plan><Finish>,<Plan>#搜索#在$快手$中搜索三只松鼠店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手'],['快手'],1,0.8281
帮我去快手里搜一下完美日记的官方店铺。,<Plan>#搜索#在$快手$中搜索完美日记官方店铺</Plan><Finish>,<Plan>#搜索#在$快手$中搜索完美日记的官方店铺</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9818,0.9577,0.9880,['搜索'],['搜索'],1,['快手'],['快手'],1,0.8444
我在快手app里怎么查看商城的搜索历史？,<Plan>#搜索#在$快手$中查看商城搜索历史</Plan><Finish>,<Plan>#搜索#在$快手$中查看商城的搜索历史</Plan><Finish>,0,0.9750,0.9487,0.9211,0.8919,0.9804,0.9552,0.9873,['搜索'],['搜索'],1,['快手'],['快手'],1,0.7603
帮我查一下快手短视频里的商城浏览记录。,<Plan>#搜索#在$快手$中查看商城浏览记录</Plan><Finish>,<Plan>#搜索#在$快手$中查看商城浏览记录</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手'],['快手'],1,0.7609
YoYo，帮我清除一下快手APP里的商城搜索历史。,<Plan>#搜索#在$快手$中清除商城搜索历史</Plan><Finish>,<Plan>#搜索#在$快手$中清除商城搜索历史</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手'],['快手'],1,0.8015
快手里的购物搜索记录怎么删掉啊？,<Plan>#搜索#在$快手$中清理购物搜索记录</Plan><Finish>,<Plan>#搜索#在$快手$中删除购物搜索记录</Plan><Finish>,0,0.9487,0.9211,0.8919,0.8611,0.9200,0.9091,0.9487,['搜索'],['搜索'],1,['快手'],['快手'],1,0.7753
快手里面怎么使用拍照找相似的功能啊？,<Plan>#搜索#在$快手$中使用拍照找相似功能</Plan><Finish>,<Plan>#搜索#在$快手$中使用拍照找相似功能</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手'],['快手'],1,0.8511
在快手app中用拍照找相似能帮我找到刚才看到的那款耳机吗？,<Plan>#搜索#在$快手$中使用拍照找相似</Plan><Finish>,<Plan>#搜索#在$快手$中使用拍照找相似功能找到刚才看到的那款耳机</Plan><Finish>,0,0.7451,0.7200,0.6939,0.6667,0.8254,0.8101,0.8539,['搜索'],['搜索'],1,['快手'],['快手'],1,1.0510
在快手极速中找一下运动鞋女款。,<Plan>#搜索#在$快手极速版$中搜索运动鞋女款</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索运动鞋女款</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.9005
帮我查查快手极速版里有没有良品铺子的猪肉脯。,<Plan>#搜索#在$快手极速版$中查看良品铺子的猪肉脯</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索良品铺子的猪肉脯</Plan><Finish>,0,0.9545,0.9302,0.9048,0.8780,0.9677,0.9351,0.9545,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.9679
在快手极速中搜索商城里的连衣裙，并按综合排序。,<Plan>#搜索#在$快手极速版$中搜索连衣裙按综合排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索商城里的连衣裙并按综合排序</Plan><Finish>,0,0.8980,0.8542,0.8085,0.7609,0.9231,0.8889,0.9462,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,1.0257
YoYo，帮我用“运动鞋”作为关键词在快手极速版里搜一下商城商品，记得选综合排序哦！,<Plan>#搜索#在$快手极速版$中搜索运动鞋并查看综合排序结果</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索运动鞋并按综合排序</Plan><Finish>,0,0.9778,0.9318,0.8837,0.8333,0.9231,0.8889,0.9462,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.9483
在快手极速中搜索商城里的连衣裙，并按销量排序。,<Plan>#搜索#在$快手极速版$中搜索连衣裙按销量排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索商城里的连衣裙并按销量排序</Plan><Finish>,0,0.8980,0.8542,0.8085,0.7609,0.9231,0.8889,0.9462,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,1.0573
YoYo，帮我搜索快手极速版商城中的蓝牙耳机，并按销量排序。,<Plan>#搜索#在$快手极速版$中搜索蓝牙耳机并按销量排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索蓝牙耳机并按销量排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,0.9213
在快手极速中搜索商城里的蓝牙耳机，并按价格从低到高排序。,<Plan>#搜索#在$快手极速版$中搜索蓝牙耳机并按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索商城里的蓝牙耳机并按价格从低到高排序</Plan><Finish>,0,0.9259,0.9057,0.8846,0.8627,0.9474,0.9348,0.9615,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,1.2346
YoYo，帮我看看极速版快手里有没有便宜的手机支架，按价格从低到高排一下。,<Plan>#搜索#在$快手极速版$中搜索便宜的手机支架按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索便宜的手机支架并按价格从低到高排序</Plan><Finish>,0,0.9811,0.9615,0.9412,0.9200,0.9867,0.9677,0.9905,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,1.2347
