query,ground_truth,pred_tool_1,pred_tool_2,pred_tool_3,pred_tool_4,pred_tool_5,pred_tool_6,pred_tool_7,pred_tool_8,pred_tool_9,pred_tool_10,pred_score_1,pred_score_2,pred_score_3,pred_score_4,pred_score_5,pred_score_6,pred_score_7,pred_score_8,pred_score_9,pred_score_10
嘿，yoyo，在拼多多把优衣库店铺点开，给我看看卫衣,open_stores_page(...),add_into_favorite_stores(...),open_stores_page(...),open_favorite_stores(...),search_in_favorite_stores(...),open_customer_service(...),add_into_favorite_goods(...),order_to_purchase_goods(...),add_into_cart(...),search_order(...),rate_order(...),1.0,0.8688512651605105,0.7935446872479079,0.7691628251165948,0.6870518416812376,0.6703939044056372,0.6697725734221798,0.6228553786994296,0.6118355929935633,0.5838146605914715
yoyo，拼多多的花西子店铺，帮我关注一下行不？,add_into_favorite_stores(...),add_into_favorite_stores(...),open_favorite_stores(...),search_in_favorite_stores(...),open_stores_page(...),add_into_cart(...),order_to_purchase_goods(...),open_customer_service(...),open_special_page(...),open_favorite_goods(...),add_into_favorite_goods(...),0.8941613330387581,0.7840636801110593,0.7115062636011111,0.672083036020937,0.6325045740767542,0.5975308661321255,0.573228535335805,0.5567830096241201,0.543380568199355,0.533446003312878
在淘宝上搜下纪梵希散粉,search_goods(...),search_in_favorite_goods(...),search_in_favorite_stores(...),add_into_favorite_goods(...),add_into_favorite_stores(...),open_favorite_goods(...),add_into_cart(...),rate_order(...),apply_after_sales(...),apply_price_protection(...),delete_favorite_goods(...),0.9495621893362013,0.9004886395968461,0.8839592071295357,0.8162153418806654,0.761435113461121,0.74,0.7290982451537733,0.7271827615165986,0.7147784946627654,0.7109472880600329
在淘宝上打开oppo手机,open_goods_page(...),open_stores_page(...),search_cart_content(...),open_app(...),open_goods_page(...),open_special_page(...),search_in_favorite_goods(...),search_order(...),add_into_favorite_goods(...),open_camera_search(...),search_in_favorite_stores(...),0.9604896518369628,0.8656980072162432,0.8176878859746238,0.8086738927823385,0.7770301739181746,0.7607882261707534,0.728418561374748,0.7073926717335248,0.6959369009994606,0.6719947928798511
yoyo，帮我在淘宝看几条SK-II神仙水的评论,open_goods_page(...),open_goods_page(...),rate_order(...),add_into_cart(...),order_to_purchase_goods(...),search_cart_content(...),search_in_favorite_goods(...),add_into_favorite_stores(...),add_into_favorite_goods(...),open_cart_content(...),search_order(...),1.0,0.6740498315929169,0.6503185484258475,0.6160266060397097,0.5812042945818371,0.566928943836867,0.5211364356947876,0.4867697552303978,0.4837290669918383,0.48248706493804744
yoyo啊，你给我在淘宝上把那个北面羽绒服的规格页面打开看看呢？,open_goods_page(...),open_goods_page(...),order_to_purchase_goods(...),open_stores_page(...),add_into_cart(...),open_special_page(...),search_cart_content(...),search_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),open_favorite_goods(...),1.0,0.7946720578359037,0.7382200845915318,0.7318352173746356,0.7100404999367805,0.556909861642066,0.5542826232340041,0.5326860436202903,0.513144406614971,0.4983806448803452
帮我在淘宝打开佳能相机的参数页面，我看看性能咋样啊？,open_goods_page(...),open_goods_page(...),open_stores_page(...),open_special_page(...),open_camera_search(...),search_in_favorite_goods(...),order_to_purchase_goods(...),search_cart_content(...),search_goods(...),add_into_cart(...),open_favorite_goods(...),1.0,0.6784720712147115,0.6423492312997132,0.578613493643943,0.4872538689007493,0.4784718618689522,0.4661665956465891,0.43317526233458586,0.42591987738803444,0.3946574246768707
yoyo，帮我在淘宝打开大疆无人机详情页,open_goods_page(...),open_goods_page(...),open_special_page(...),open_stores_page(...),open_express_delivery(...),search_cart_content(...),open_app(...),open_camera_search(...),search_order(...),order_to_purchase_goods(...),add_into_cart(...),0.8299511980991615,0.791210098284707,0.7801204327280709,0.6590190270846694,0.6479236092648755,0.6303897296512591,0.6201624315035489,0.5865542951826024,0.5665506366873055,0.5440538061928061
yoyo啊，我在淘宝上看那个香奈儿香水挺好的，你帮我把它加到购物车呗？,add_into_cart(...),add_into_cart(...),search_cart_content(...),open_cart_content(...),add_into_favorite_goods(...),order_to_purchase_goods(...),search_in_favorite_goods(...),add_into_favorite_stores(...),search_in_favorite_stores(...),open_favorite_goods(...),open_favorite_stores(...),0.9271295867457998,0.7814836398488796,0.7363808641439858,0.6737798233440813,0.6322187246628148,0.5860214465631554,0.5696324710222799,0.5309308634145486,0.5247853297491455,0.45210168355584923
yoyo，40ml的兰蔻小黑瓶，淘宝购物车帮我加上哦,add_into_cart(...),add_into_cart(...),search_cart_content(...),open_cart_content(...),order_to_purchase_goods(...),add_into_favorite_goods(...),add_into_favorite_stores(...),rate_order(...),search_delivery_time(...),search_in_favorite_goods(...),delete_favorite_goods(...),0.9641821904733823,0.7696370743602426,0.7415785106872269,0.6803000353682823,0.5586424174214099,0.5255265286072003,0.47287510588713383,0.4697725887705192,0.4609214714296523,0.4443113355378738
yoyo，淘宝弄6瓶可乐到购物车,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),add_into_favorite_stores(...),search_cart_content(...),order_to_purchase_goods(...),open_cart_content(...),open_special_page(...),open_express_delivery(...),rate_order(...),search_in_favorite_stores(...),0.9437125198697296,0.8701162521054084,0.8230650179043301,0.7756342475347187,0.74,0.6806746763180576,0.5023929956677943,0.46619991274516237,0.4573726316706036,0.4429391154125119
yoyo，帮我把我上次在淘宝上送到天津的娇兰口红加到购物车呗，用完下次就不用找了,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),add_into_favorite_stores(...),search_cart_content(...),open_cart_content(...),order_to_purchase_goods(...),search_in_favorite_goods(...),rate_order(...),open_favorite_goods(...),search_in_favorite_stores(...),0.9271295867457998,0.7873745045576911,0.7313510863585937,0.6861006838679236,0.6459524751569211,0.6195365127568504,0.5483519784289064,0.49661610040768034,0.48261062815320005,0.4685902535994529
yoyo，帮我在淘宝挑两条32码的牛仔裤放进购物车呗,add_into_cart(...),add_into_cart(...),search_cart_content(...),open_cart_content(...),order_to_purchase_goods(...),add_into_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),add_into_favorite_stores(...),search_in_favorite_goods(...),search_in_favorite_stores(...),0.9271295867457998,0.8218007032665783,0.768385662922007,0.6904353197518963,0.5871086248613141,0.5693140616620418,0.5552468350699951,0.5506932171670735,0.5460803420832083,0.511744460379173
我想在淘宝买个古驰腰带，你帮我下下单行不行？,order_to_purchase_goods(...),order_to_purchase_goods(...),rate_order(...),search_order(...),add_into_cart(...),search_cart_content(...),add_into_favorite_goods(...),open_cart_content(...),call_order_courier(...),apply_price_protection(...),apply_after_sales(...),0.74,0.7387784262891296,0.728603693345342,0.6929065124499733,0.6906109649397152,0.6880135849997695,0.6121090187288443,0.5943403203650228,0.5899585982146669,0.5826942487537332
yoyo，淘宝上能订16GB的iPad不？帮我看看呀,order_to_purchase_goods(...),order_to_purchase_goods(...),rate_order(...),add_into_cart(...),search_cart_content(...),search_order(...),open_orders_all_review(...),open_logistics_receive(...),search_delivery_time(...),open_cart_content(...),open_customer_service(...),0.7831864001633869,0.6039491274846167,0.5883229203202055,0.5365119681666628,0.5178369204974377,0.49524293064794667,0.4716891411957253,0.45136459767790627,0.45105790617260694,0.4378711972947261
yoyo，淘宝上帮我下8包纸巾,order_to_purchase_goods(...),add_into_cart(...),order_to_purchase_goods(...),add_into_favorite_stores(...),add_into_favorite_goods(...),open_express_delivery(...),open_special_page(...),rate_order(...),search_order(...),delete_favorite_goods(...),search_delivery_time(...),0.74,0.7393870147260083,0.645044598111579,0.6323820644854977,0.6236474291021631,0.5733065396779554,0.5327371471517793,0.4997191632835465,0.4974825603847294,0.4679572649292143
yoyo呀，我听说迪奥口红好，你帮我在淘宝买一支，送到沈阳,order_to_purchase_goods(...),rate_order(...),add_into_favorite_goods(...),order_to_purchase_goods(...),add_into_favorite_stores(...),search_order(...),search_in_favorite_stores(...),add_into_cart(...),search_in_favorite_goods(...),open_customer_service(...),search_delivery_time(...),0.7775047772904136,0.7578378569912594,0.74,0.7275763168312388,0.7095635383505547,0.6847492091494656,0.6777541300735391,0.6764740620257845,0.6524426775738921,0.6208869492188481
yoyo，淘宝上买爱马仕香水能用支付宝付款不？,order_to_purchase_goods(...),order_to_purchase_goods(...),search_cart_content(...),add_into_cart(...),search_order(...),rate_order(...),open_cart_content(...),apply_price_protection(...),add_into_favorite_stores(...),open_express_delivery(...),add_into_favorite_goods(...),0.74,0.6990685871524341,0.6091393927626487,0.5277097694442615,0.4943661500970906,0.484091907693032,0.4834464253486311,0.4756590454664318,0.44023394811578903,0.4366473349217956
淘宝上买3双42码运动鞋，能用花呗付款不？地址送到哈尔滨哦。,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_cart(...),search_delivery_time(...),rate_order(...),search_cart_content(...),open_orders_bought(...),open_orders_all_review(...),apply_price_protection(...),open_cart_content(...),search_order(...),0.8644268488153924,0.7821557177412676,0.6737180749124063,0.583226473145891,0.5810977591231116,0.5571844493492177,0.5571099147930575,0.48242660982304475,0.47958725077469205,0.4600219651938461
喂yoyo，那个淘宝上的雅诗兰黛小棕瓶，你帮我收藏起来呗？,add_into_favorite_goods(...),search_in_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_stores(...),add_into_favorite_goods(...),add_into_favorite_stores(...),add_into_cart(...),order_to_purchase_goods(...),search_delivery_time(...),search_cart_content(...),0.7989479531904697,0.7836906221847564,0.772207563764292,0.7437735873411264,0.74,0.6993679691428657,0.6721384257596125,0.6278876297504187,0.5001791811937462,0.499985405985684
yoyo啊，我淘宝收藏里有个兰蔻粉底液，我想把它删掉,delete_favorite_goods(...),delete_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),search_in_favorite_stores(...),add_into_favorite_goods(...),add_into_favorite_stores(...),delete_search_history(...),add_into_cart(...),order_to_purchase_goods(...),0.74,0.718046247443575,0.6841226980893028,0.6803201561402236,0.5631119319222808,0.43300759623900004,0.40694364945807227,0.4000935044816255,0.3147516215849086,0.26750950395157796
我想在淘宝上搜条连衣裙呢，那种长款的,search_goods(...),search_in_favorite_goods(...),open_stores_page(...),add_into_cart(...),order_to_purchase_goods(...),search_cart_content(...),add_into_favorite_goods(...),search_order(...),open_cart_content(...),open_camera_search(...),search_goods(...),0.8292329812142512,0.8275052385469707,0.8220648191867317,0.8184889917176422,0.7317798956298031,0.7276422030920209,0.6960541795194766,0.6956888031805627,0.6950340711766229,0.6851911975705978
我听说淘宝上有那个国家补贴呢，搜索一下冰箱，我想买个冰箱,search_goods(...),add_into_cart(...),add_into_favorite_goods(...),apply_after_sales(...),search_order(...),apply_price_protection(...),order_to_purchase_goods(...),open_special_page(...),add_into_favorite_stores(...),search_goods(...),rate_order(...),0.8253615215960519,0.7893776990701299,0.7570558106953349,0.7545645918606435,0.74,0.7271102640218875,0.7043847013342022,0.6594155949924395,0.6306878835919977,0.5878688606253137
你知道怎么在淘宝上打开兰蔻的官方店铺吗？,open_stores_page(...),open_stores_page(...),open_customer_service(...),add_into_favorite_stores(...),open_favorite_stores(...),open_special_page(...),open_goods_page(...),search_in_favorite_stores(...),search_cart_content(...),rate_order(...),search_in_favorite_goods(...),0.9074186823066739,0.7142576540848407,0.7124662588777668,0.5989290899817091,0.5906098973320427,0.5803258923527883,0.5608703304556788,0.5210143424154816,0.5153345489640653,0.4905740909775975
你能在淘宝的华为官方店帮我搜搜那个Mate60手机吗,open_stores_page(...),add_into_cart(...),order_to_purchase_goods(...),open_customer_service(...),search_order(...),search_cart_content(...),rate_order(...),open_stores_page(...),add_into_favorite_goods(...),add_into_favorite_stores(...),open_goods_page(...),0.7753735568403297,0.747112170257177,0.6952290655464113,0.6922513893091944,0.6839703766087686,0.6609458042239875,0.6112893662407303,0.569602730817711,0.5658745963215372,0.5503867107157198
yoyo，帮我在淘宝ZARA店铺打开外套那一类呗,open_stores_page(...),open_stores_page(...),add_into_favorite_stores(...),open_special_page(...),open_goods_page(...),open_favorite_stores(...),search_order(...),search_in_favorite_stores(...),order_to_purchase_goods(...),add_into_cart(...),open_express_delivery(...),1.0,0.7984938231989533,0.7620794423640984,0.6946580669935226,0.6586207576984774,0.6070032035233106,0.5818384465418425,0.5712059939155674,0.564300432138785,0.5625849246019283
你帮我在淘宝关注一下迪奥店铺呀,add_into_favorite_stores(...),add_into_favorite_stores(...),open_favorite_stores(...),search_in_favorite_stores(...),open_special_page(...),open_stores_page(...),add_into_favorite_goods(...),open_customer_service(...),search_in_favorite_goods(...),open_favorite_goods(...),rate_order(...),0.9427198980959846,0.8176254472854235,0.7559782445604535,0.6284933356975873,0.6196444655669557,0.5792374322384687,0.5766192366619007,0.5736416984688318,0.5644145328647818,0.5370018527562975
yoyo，帮我在淘宝搜搜“美妆店”呗，然后帮我挑挑评分4.8以上的店,search_stores(...),open_favorite_stores(...),add_into_favorite_stores(...),open_stores_page(...),search_in_favorite_stores(...),search_in_favorite_goods(...),rate_order(...),search_stores(...),open_favorite_goods(...),add_into_cart(...),search_goods(...),0.8772170815756165,0.8258420939932773,0.8197286740215808,0.764256205273452,0.73409723684401,0.7085760655102316,0.6854576322300208,0.684827076430776,0.6440771799044269,0.6398086992135208
给我找下淘宝上LV包订单的物流单号，我得确认下物流,open_order_tracking_number(...),open_order_tracking_number(...),manage_order_logistics_status(...),open_logistics_receive(...),call_order_courier(...),open_logistics_send(...),search_order(...),search_delivery_time(...),open_express_delivery(...),rate_order(...),open_orders_all_review(...),1.0,0.6961872578343155,0.5745288175655627,0.5741034937389541,0.4703765593990492,0.4199441958944579,0.3662956719167524,0.3640732695606393,0.3514416465862397,0.3157889666909176
我在淘宝买了支迪奥口红，你说能不能帮我打打那个快递的电话呀？,call_order_courier(...),call_order_courier(...),open_express_delivery(...),manage_order_logistics_status(...),open_order_tracking_number(...),open_customer_service(...),search_order(...),rate_order(...),apply_after_sales(...),apply_price_protection(...),open_logistics_receive(...),1.0,0.684180008607827,0.5245590292009285,0.5158128141848646,0.4827181390510198,0.39000951100036496,0.38698723054798645,0.38446060147614264,0.35518443413352546,0.3407366449854475
我在淘宝买的那个香奈儿包包，就是商城里的那个订单，你帮我催催发货呗,manage_order_logistics_status(...),manage_order_logistics_status(...),rate_order(...),call_order_courier(...),open_order_tracking_number(...),search_order(...),open_express_delivery(...),search_delivery_time(...),order_to_purchase_goods(...),open_logistics_receive(...),add_into_cart(...),1.0,0.735894716297091,0.7350766973086946,0.7072014228843355,0.661830312632859,0.6518834385405314,0.6259765419856779,0.579342340561777,0.5479192325298418,0.526221607744767
我在淘宝商城买的苹果耳机订单，你就不能帮我催催配送吗？,manage_order_logistics_status(...),manage_order_logistics_status(...),call_order_courier(...),open_order_tracking_number(...),rate_order(...),search_order(...),search_delivery_time(...),open_express_delivery(...),open_logistics_receive(...),open_customer_service(...),open_orders_bought(...),1.0,0.7483120243597345,0.6410295761142581,0.6367785076733188,0.5738939385108741,0.5267048291910824,0.5214236034961344,0.5037705864624559,0.46955160320042677,0.43584122119380697
yoyo呀，那个啥，我在淘宝商城下单的Gucci围巾，现在想让你帮我确认收货，你看能弄不？,manage_order_logistics_status(...),manage_order_logistics_status(...),rate_order(...),order_to_purchase_goods(...),open_customer_service(...),add_into_cart(...),open_logistics_receive(...),open_orders_all_review(...),open_order_tracking_number(...),search_order(...),call_order_courier(...),0.9811804898657774,0.9712040002609632,0.7682433947517788,0.651394794241449,0.6045147204528744,0.6013290232257729,0.5950448961779449,0.5870494008828986,0.5751204205628776,0.5728748024274961
yoyo，我在淘宝商城买的那个Prada钱包，现在想申请售后，你能帮我弄一下呗？,apply_after_sales(...),apply_after_sales(...),rate_order(...),open_customer_service(...),apply_price_protection(...),open_express_delivery(...),search_order(...),call_order_courier(...),manage_order_logistics_status(...),delete_favorite_goods(...),open_invoice_page(...),1.0,0.7038536972717196,0.6725886376156975,0.5351093716320686,0.4711434406878947,0.41008612921318777,0.3748561452013488,0.371721534012002,0.3521036570781553,0.3309552091172473
我在淘宝商城买的Cartier戒指订单，尺寸不对要退货，你会申请不？,apply_after_sales(...),apply_after_sales(...),rate_order(...),open_customer_service(...),open_orders_all_review(...),search_order(...),apply_price_protection(...),manage_order_logistics_status(...),delete_favorite_goods(...),order_to_purchase_goods(...),add_into_cart(...),0.8789692043737667,0.7836684959494198,0.6745420351101042,0.5238771832782956,0.5003886996257079,0.49897221999418484,0.49876156644624015,0.4853603255180279,0.47006569861619113,0.455759214652349
yoyo，我在淘宝买的那个YSL口红订单，你帮我评价一下呗,rate_order(...),rate_order(...),open_orders_all_review(...),order_to_purchase_goods(...),search_order(...),open_customer_service(...),call_order_courier(...),open_orders_bought(...),manage_order_logistics_status(...),apply_after_sales(...),add_into_cart(...),1.0,0.6804029267487497,0.5100179466110837,0.5082106827792192,0.5038444059809789,0.49724287231052544,0.47560475400072283,0.4734731567500756,0.4609905649250636,0.4485619356570074
我在淘宝商城买的那个阿玛尼粉底液订单，你帮我评个5星呗,rate_order(...),rate_order(...),open_orders_all_review(...),add_into_cart(...),order_to_purchase_goods(...),open_customer_service(...),search_order(...),add_into_favorite_stores(...),open_goods_page(...),apply_after_sales(...),manage_order_logistics_status(...),1.0,0.467319549659067,0.4436724269854887,0.43269552313568505,0.4062196717198546,0.40315116378290794,0.40160360355811897,0.3977794851936684,0.36489972960301165,0.362662978283928
我在淘宝商城买的TF口红订单，评价的时候写“颜色很正，滋润度高”你会弄不？,rate_order(...),rate_order(...),open_orders_all_review(...),open_customer_service(...),order_to_purchase_goods(...),open_orders_bought(...),open_goods_page(...),apply_after_sales(...),add_into_cart(...),open_orders_sold(...),manage_order_logistics_status(...),1.0,0.720470297607789,0.5605075804061692,0.5441323054946129,0.5090279119199292,0.4978706751851645,0.49654782655223006,0.4619427284114814,0.4595701877963645,0.44717269288783057
我在淘宝商城买的宝格丽项链订单，评价的时候顺便传张图片,rate_order(...),rate_order(...),open_orders_all_review(...),open_orders_bought(...),open_logistics_receive(...),open_customer_service(...),manage_order_logistics_status(...),open_orders_sold(...),open_order_tracking_number(...),open_goods_page(...),order_to_purchase_goods(...),1.0,0.6681927079395955,0.5660034079947417,0.5648313686164889,0.5631662588410056,0.5394158856711648,0.5208369535622909,0.5194108709734524,0.5101420089766537,0.5025624730423647
我在淘宝商城买的那个卡地亚手镯订单，你帮我评个5星哈，就写“款式好看，是正品”，记得把佩戴图也传上去,rate_order(...),rate_order(...),open_orders_all_review(...),open_customer_service(...),add_into_favorite_stores(...),open_goods_page(...),add_into_cart(...),open_favorite_stores(...),open_express_delivery(...),apply_after_sales(...),order_to_purchase_goods(...),1.0,0.5919332019753656,0.5549685485507002,0.526584787559638,0.4845559683909149,0.48116209272474836,0.4776432771864361,0.4718296657295958,0.4685025828109267,0.46334224631238297
那个抖音的商城里面有个李宁的店铺，你帮我找找他们家的客服,open_customer_service(...),open_customer_service(...),rate_order(...),order_to_purchase_goods(...),apply_price_protection(...),add_into_favorite_stores(...),open_stores_page(...),add_into_cart(...),call_order_courier(...),apply_after_sales(...),open_express_delivery(...),1.0,0.711780933125968,0.6168521776188438,0.6116249416646711,0.5976948181423578,0.5823702170453077,0.5718691559562424,0.5495880973465347,0.5222118889460275,0.48006460720251515
yoyo，抖音的商城里苹果手机订单能联系店铺客服吗？,open_customer_service(...),open_customer_service(...),rate_order(...),apply_price_protection(...),call_order_courier(...),apply_after_sales(...),search_order(...),add_into_favorite_stores(...),manage_order_logistics_status(...),order_to_purchase_goods(...),open_order_tracking_number(...),1.0,0.7710665574246599,0.6355927389624586,0.6053114051933083,0.5733267595240692,0.568681368933346,0.5436589830683863,0.5367483854253045,0.5032270904106481,0.41612314995118727
yoyo，抖音的商城的国家补贴怎么打开呀？,open_special_page(...),rate_order(...),open_special_page(...),open_express_delivery(...),open_stores_page(...),order_to_purchase_goods(...),add_into_favorite_stores(...),open_favorite_stores(...),sign_in(...),open_invoice_page(...),add_into_cart(...),0.7769800898936076,0.7702871247928116,0.5439454942374502,0.5216149322934637,0.48666372622583115,0.48108230988204426,0.4783191739669729,0.47373037059956025,0.4722352352892603,0.46745940354237464
在抖音查看商城收藏的美妆类商品，好吗？,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),search_in_favorite_stores(...),add_into_favorite_goods(...),add_into_favorite_stores(...),rate_order(...),delete_favorite_goods(...),open_cart_content(...),search_cart_content(...),0.8641529352948445,0.8538011418722239,0.8531125564086013,0.8482772345237699,0.8085287644483373,0.7680389095693368,0.7438259847747911,0.6544078594811222,0.6535676847700223,0.6401503206133793
我抖音的商城收藏了些美妆品，想看看有没有打折的,open_favorite_goods(...),open_favorite_stores(...),rate_order(...),open_favorite_goods(...),search_in_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_stores(...),add_into_favorite_goods(...),open_special_page(...),add_into_cart(...),delete_favorite_goods(...),0.872224936045803,0.8068367415477617,0.7602650346916717,0.7562649946993268,0.7430561399800757,0.74,0.6704038526123139,0.6578892959369482,0.6415705170457253,0.5951201383495718
抖音极速版里能联系华为专卖店的店铺客服吗？,open_customer_service(...),open_customer_service(...),apply_price_protection(...),open_special_page(...),add_into_favorite_stores(...),call_order_courier(...),open_express_delivery(...),rate_order(...),order_to_purchase_goods(...),search_order(...),apply_after_sales(...),1.0,0.8370978048304247,0.7337791300234159,0.6154301961534584,0.6131059235491072,0.5901645007385184,0.5857079073505144,0.572771344047614,0.5453660097463414,0.5400349601005717
抖音极速版里，我那个小米手机订单，能联系店铺客服吗？,open_customer_service(...),open_customer_service(...),call_order_courier(...),search_order(...),apply_price_protection(...),rate_order(...),manage_order_logistics_status(...),apply_after_sales(...),open_order_tracking_number(...),order_to_purchase_goods(...),open_special_page(...),1.0,0.7302458584911908,0.6890511847576021,0.6777166833763122,0.6668273083086229,0.6004039025598726,0.5947654444912044,0.5453555117569896,0.5099728932807179,0.4895163524421829
yoyo，请问在抖音极速版中，如何打开商城的国家补贴页面？,open_special_page(...),open_special_page(...),rate_order(...),open_stores_page(...),search_in_favorite_stores(...),open_favorite_stores(...),add_into_favorite_stores(...),open_favorite_goods(...),open_goods_page(...),search_in_favorite_goods(...),sign_in(...),0.8423864567503362,0.8028010965964271,0.7916438007044504,0.6364779602620464,0.6304061482920114,0.5934767297374149,0.5801087257652757,0.565749878147596,0.5535638569619121,0.5467458942908963
在抖音极速版商城中，能查看我收藏的电器类商品吗？,open_favorite_goods(...),add_into_favorite_goods(...),search_in_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),add_into_favorite_stores(...),rate_order(...),delete_favorite_goods(...),open_cart_content(...),search_in_favorite_stores(...),search_cart_content(...),0.8538963243534501,0.8401054882482896,0.8137453470223848,0.7913048615843575,0.7807818723713414,0.7734438686965384,0.726309007966972,0.7137460297740023,0.7021034410412357,0.6671261273985687
yoyo，我需要在快手联系商城中安踏店铺的客服,open_customer_service(...),open_customer_service(...),apply_price_protection(...),call_order_courier(...),rate_order(...),open_express_delivery(...),add_into_favorite_stores(...),apply_after_sales(...),order_to_purchase_goods(...),open_special_page(...),search_order(...),1.0,0.7608453642353508,0.7460282460011168,0.6902794128223059,0.6772102206141792,0.6451916721656414,0.5911989827832989,0.5670348915648235,0.5576978698998523,0.555282994853869
yoyo，快手商城里三星手表订单能联系店铺客服不？,open_customer_service(...),open_customer_service(...),rate_order(...),apply_price_protection(...),call_order_courier(...),apply_after_sales(...),search_order(...),order_to_purchase_goods(...),add_into_favorite_stores(...),manage_order_logistics_status(...),open_order_tracking_number(...),1.0,0.7047752538878171,0.6883222044921598,0.6785463511352763,0.5682791660555488,0.5566522377699482,0.5330701285722126,0.5046199950844856,0.48496704518726097,0.44912265807329355
yoyo，帮我看看快手商城的国家补贴在哪能看到呀？,open_special_page(...),rate_order(...),open_special_page(...),add_into_favorite_stores(...),search_order(...),open_express_delivery(...),order_to_purchase_goods(...),open_favorite_stores(...),add_into_favorite_goods(...),apply_price_protection(...),open_stores_page(...),0.9068676788077844,0.74,0.6277563393211852,0.614384658118392,0.5528868733310662,0.5481824381708811,0.5314629809349474,0.5296348844875767,0.5197084214799671,0.519032828140137
yoyo，你能在快手极速版的商城里，找到耐克店铺的客服不？,open_customer_service(...),open_customer_service(...),apply_price_protection(...),rate_order(...),call_order_courier(...),open_express_delivery(...),apply_after_sales(...),add_into_favorite_stores(...),order_to_purchase_goods(...),open_special_page(...),open_stores_page(...),1.0,0.6980822105338048,0.6649677320089392,0.6507873323397044,0.6307906182273986,0.5926956029737992,0.5765221801203122,0.5629451863993473,0.5502198145180556,0.5370536397601301
yoyo啊，我在快手极速版商城买了双阿迪达斯鞋子，不知道咋联系店铺客服呢,open_customer_service(...),open_customer_service(...),apply_price_protection(...),rate_order(...),call_order_courier(...),apply_after_sales(...),open_express_delivery(...),add_into_favorite_stores(...),search_order(...),manage_order_logistics_status(...),open_special_page(...),1.0,0.6520899504734193,0.6261731481761996,0.6080527537192988,0.5665324995466212,0.5445975570733754,0.5349770986023626,0.4813697696775025,0.4276435511135973,0.4265335106742161
yoyo，快帮我瞅瞅快手极速版商城里的国家补贴怎么查？,open_special_page(...),rate_order(...),open_special_page(...),search_order(...),sign_in(...),open_express_delivery(...),search_cart_content(...),apply_price_protection(...),add_into_favorite_stores(...),open_logistics_receive(...),open_customer_service(...),0.8610371721003793,0.74,0.6798864896084279,0.5613385135798871,0.5582641365514738,0.5308506580953908,0.5202715345020125,0.5133537398794397,0.4750052560125034,0.45623777459488774
帮我在拼多多上联系下完美日记店铺的客服呗,open_customer_service(...),open_customer_service(...),apply_price_protection(...),rate_order(...),add_into_favorite_stores(...),apply_after_sales(...),call_order_courier(...),open_special_page(...),order_to_purchase_goods(...),search_order(...),open_express_delivery(...),1.0,0.6900874913736985,0.6255411854992399,0.5467360699238218,0.5102863613573926,0.5050989252927484,0.5036251826408498,0.49067750956669187,0.4751102524773177,0.4489549122449009
你能帮我看看拼多多上那个政府补贴是怎么回事吗？,open_special_page(...),open_special_page(...),apply_price_protection(...),rate_order(...),search_order(...),order_to_purchase_goods(...),open_customer_service(...),sign_in(...),add_into_favorite_stores(...),manage_order_logistics_status(...),open_orders_bought(...),0.74,0.6502319408870223,0.6364919964829308,0.5386689749709186,0.534795392857728,0.5000720889971437,0.4749565008437689,0.4656554910516802,0.4625532612079276,0.43935786179665437
我在拼多多买了三只松鼠的零食，不知道咋联系那个店铺客服呢,open_customer_service(...),open_customer_service(...),call_order_courier(...),apply_price_protection(...),rate_order(...),add_into_favorite_stores(...),apply_after_sales(...),order_to_purchase_goods(...),search_order(...),open_stores_page(...),manage_order_logistics_status(...),1.0,0.6258313098905062,0.6249096937906453,0.5691520422468482,0.5588369163505565,0.5393565272766816,0.5156329602816674,0.4942517880221042,0.4878441761018131,0.45794780165726423
帮我看看拼多多里我收藏的食品类商品呀,open_favorite_goods(...),open_favorite_goods(...),search_in_favorite_goods(...),add_into_favorite_goods(...),open_favorite_stores(...),search_in_favorite_stores(...),delete_favorite_goods(...),add_into_favorite_stores(...),add_into_cart(...),order_to_purchase_goods(...),open_cart_content(...),0.8594974411936017,0.8408441996723575,0.8311371644236845,0.8129821620378027,0.7706465546549028,0.7688310209090398,0.6732541665767809,0.6479257031608061,0.6171416232254132,0.5887519046799367
yoyo，我在淘宝上买了雅诗兰黛的东西，有点问题想问问客服,open_customer_service(...),open_customer_service(...),apply_price_protection(...),rate_order(...),call_order_courier(...),apply_after_sales(...),search_order(...),order_to_purchase_goods(...),open_express_delivery(...),add_into_cart(...),open_special_page(...),1.0,0.7359730923982792,0.6226727278106301,0.615127133065806,0.606860367887596,0.5064897021806037,0.4980009179431584,0.49104769798672865,0.4750543264355865,0.4575129080140578
