query,ground_truth,pred_tool_1,pred_tool_2,pred_tool_3,pred_tool_4,pred_tool_5,pred_tool_6,pred_tool_7,pred_tool_8,pred_tool_9,pred_tool_10,pred_score_1,pred_score_2,pred_score_3,pred_score_4,pred_score_5,pred_score_6,pred_score_7,pred_score_8,pred_score_9,pred_score_10
你能帮我把刚才付款的香水退了吗，我不需要了,apply_after_sales(...),apply_after_sales(...),open_orders_bought(...),delete_favorite_goods(...),apply_price_protection(...),order_to_purchase_goods(...),delete_search_history(...),open_customer_service(...),open_invoice_page(...),sign_in(...),rate_order(...),1.0,0.3308804250154804,0.27338555002423165,0.23140189805446784,0.16809430772279005,0.145425989164073,0.12876602542317006,0.12076509192729556,0.12013506505158654,0.11441688241775347
帮我给买的XXX打个5星好评,rate_order(...),rate_order(...),add_into_favorite_goods(...),add_into_favorite_stores(...),sign_in(...),delete_favorite_goods(...),apply_after_sales(...),manage_order_logistics_status(...),search_stores(...),delete_search_history(...),open_camera_search(...),1.0,0.22709251074397965,0.15915626000784608,0.13799739759010102,0.1277332396683645,0.10125681337699934,0.0980301374403357,0.09315820216527812,0.084061757634141,0.0834635063671292
帮我给上个月买的垃圾袋给个三星差评，质量不太好,rate_order(...),rate_order(...),apply_after_sales(...),delete_favorite_goods(...),add_into_favorite_goods(...),sign_in(...),delete_search_history(...),add_into_favorite_stores(...),order_to_purchase_goods(...),open_orders_bought(...),open_customer_service(...),1.0,0.588900084027936,0.44428364122170166,0.3597963552112618,0.24182894368206928,0.23716571693622887,0.23673672753845137,0.161105071780867,0.14559116477630785,0.13184037469755633
我想给卖家一个五星好评，该怎么操作呢,rate_order(...),rate_order(...),add_into_favorite_goods(...),sign_in(...),add_into_favorite_stores(...),manage_order_logistics_status(...),delete_favorite_goods(...),order_to_purchase_goods(...),add_into_cart(...),apply_after_sales(...),search_stores(...),1.0,0.2670726336686543,0.18472882160529325,0.1827318463850336,0.15599971065922547,0.1376707315418653,0.11139661796365617,0.10789850277566997,0.10271809900424594,0.10023883039163496
帮我给买的悲惨的世界打个4星好评，内容很丰富,rate_order(...),rate_order(...),add_into_favorite_goods(...),add_into_favorite_stores(...),sign_in(...),delete_favorite_goods(...),open_camera_search(...),apply_after_sales(...),order_to_purchase_goods(...),search_stores(...),apply_price_protection(...),1.0,0.18950790462173342,0.1276158729707111,0.11542308145989659,0.08494712897765917,0.07764912132340858,0.07328879242865542,0.07118470172047094,0.0690200763870736,0.06412560948727164
帮我打开xxx订单评价页面,rate_order(...),open_orders_bought(...),open_goods_page(...),rate_order(...),open_special_page(...),open_invoice_page(...),open_cart_content(...),open_search_history(...),open_logistics_receive(...),open_customer_service(...),open_favorite_stores(...),1.0,0.8021844111647519,0.3710575024177965,0.31291191847125693,0.26855535124026764,0.2639156607182173,0.23269208177119968,0.1589864829398239,0.15864869182785832,0.15345719901375984
帮我给买的XXX评价说“非常好会回购”,rate_order(...),rate_order(...),add_into_favorite_goods(...),sign_in(...),apply_price_protection(...),add_into_favorite_stores(...),apply_after_sales(...),manage_order_logistics_status(...),order_to_purchase_goods(...),open_goods_page(...),delete_favorite_goods(...),1.0,0.3574849011161297,0.29421463485778615,0.26191375422724633,0.24600419580201807,0.18354905906734928,0.12043416525044796,0.10826017380779414,0.09476262412710726,0.09131076945009077
帮我打开订单评价页面，准备写个好评！,rate_order(...),rate_order(...),open_orders_bought(...),open_goods_page(...),sign_in(...),add_into_favorite_goods(...),order_to_purchase_goods(...),apply_price_protection(...),add_into_favorite_stores(...),apply_after_sales(...),manage_order_logistics_status(...),1.0,0.438995694636001,0.42868910601479193,0.3773692384099426,0.29472757362534235,0.22428842814197286,0.20285415373888027,0.18866603608305066,0.1754573969596039,0.10996497986006197
帮忙打开订单评价页面，宝贝不错，想夸夸,rate_order(...),rate_order(...),open_goods_page(...),open_orders_bought(...),sign_in(...),apply_price_protection(...),apply_after_sales(...),add_into_favorite_goods(...),open_special_page(...),manage_order_logistics_status(...),open_camera_search(...),1.0,0.48517513685873365,0.35476216679184774,0.2754657013681325,0.15122751634770207,0.14826483524545978,0.13592593174881354,0.09364772798285988,0.0890791741271041,0.07722577379914149
评价的时候想传几张照片，怎么操作啊,rate_order(...),rate_order(...),open_camera_search(...),add_into_favorite_goods(...),sign_in(...),add_into_favorite_stores(...),open_goods_page(...),order_to_purchase_goods(...),apply_price_protection(...),search_stores(...),add_into_cart(...),1.0,0.7019311019294417,0.3375097407807818,0.2823343111425477,0.2147013472839257,0.19440584884521755,0.14389436038348366,0.12267363240443974,0.10802558586803249,0.07716945235808645
麻烦帮我给买的耳机评价说“音质棒极了，值得推荐”，再上传一张图片,rate_order(...),rate_order(...),add_into_favorite_goods(...),add_into_favorite_stores(...),sign_in(...),apply_after_sales(...),open_camera_search(...),delete_favorite_goods(...),add_into_cart(...),search_stores(...),manage_order_logistics_status(...),1.0,0.1993189758711635,0.14815192283293585,0.12096502556507598,0.10124853838901207,0.09835921149966279,0.09430998055693,0.08854829425508662,0.08297384023308976,0.07311455611135027
帮我京东搜一下大疆无人机,search_goods(...),search_goods(...),search_in_favorite_goods(...),open_search_history(...),delete_search_history(...),search_cart_content(...),search_stores(...),open_camera_search(...),open_customer_service(...),open_goods_page(...),open_special_page(...),1.0,0.308273134746711,0.13923711403661643,0.12329777869076947,0.10764377791648753,0.1045113826069664,0.0740038532378463,0.02447089368762117,0.013003635927911032,0.010483253130414176
帮我用京东推荐一下无线蓝牙耳机,search_goods(...),search_goods(...),open_goods_page(...),rate_order(...),open_camera_search(...),search_stores(...),add_into_favorite_goods(...),apply_price_protection(...),order_to_purchase_goods(...),search_in_favorite_goods(...),open_special_page(...),1.0,0.43042400535978054,0.32991440624747775,0.2104896147690563,0.20827489938928162,0.18739959434178313,0.15557212441672688,0.11231167274629038,0.1051139297860878,0.08957748091628098
京东上有没有适合学生党的护眼台灯,search_goods(...),search_goods(...),search_in_favorite_goods(...),open_special_page(...),search_stores(...),open_search_history(...),search_cart_content(...),open_camera_search(...),delete_search_history(...),sign_in(...),open_orders_bought(...),1.0,0.23880183672420466,0.14043948123655564,0.12807389033288577,0.09576427176636679,0.07701638634539389,0.07454890672290786,0.04021938884271316,0.00746630769952262,0.0
京东搜一下适合150斤的男士牛仔裤,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_search_history(...),search_cart_content(...),open_special_page(...),open_camera_search(...),open_invoice_page(...),search_in_favorite_stores(...),1.0,0.284057109105018,0.13218895830076377,0.09264428895769922,0.07742162540040698,0.07005974008295496,0.06447493585614149,0.050681192874014576,0.0,0.0
打开荣耀官方旗舰店的MagicV5商品页,open_goods_page(...),open_stores_page(...),open_goods_page(...),open_cart_content(...),add_into_favorite_stores(...),open_special_page(...),search_cart_content(...),open_favorite_stores(...),open_customer_service(...),open_invoice_page(...),search_in_favorite_stores(...),1.0,0.8576081327179133,0.25742688973459527,0.180714978814711,0.15126006631141406,0.11306243136258262,0.10047615556002627,0.05256265002350037,0.04000318246895269,0.03655920746865991
请查看拼多多的三只松鼠零食专区,open_stores_page(...),open_stores_page(...),open_goods_page(...),open_special_page(...),search_goods(...),open_cart_content(...),open_camera_search(...),search_cart_content(...),search_stores(...),open_customer_service(...),open_invoice_page(...),1.0,0.9414595384293535,0.46086738002312394,0.3978612024700286,0.1831165814925542,0.16819913271552012,0.1567461966964869,0.11223163050871937,0.08891873805244158,0.08574239053908475
查一下荣耀Magic7的京东评价,open_goods_page(...),open_goods_page(...),open_orders_bought(...),open_search_history(...),open_stores_page(...),open_special_page(...),open_invoice_page(...),open_cart_content(...),search_order(...),open_customer_service(...),rate_order(...),1.0,0.33044580000464685,0.22156239108991405,0.18324405786571082,0.156483130949791,0.14308268612139632,0.11770814103552502,0.11742525467798522,0.11024389522664915,0.07518597354263784
查下iPhone 14 Pro Max黑色款的京东评价咋样,open_goods_page(...),open_goods_page(...),open_orders_bought(...),open_stores_page(...),open_search_history(...),open_special_page(...),open_invoice_page(...),open_customer_service(...),search_order(...),rate_order(...),open_cart_content(...),1.0,0.26918713466144223,0.22233824399206153,0.18849300657036147,0.14974924207836557,0.10227880011592809,0.08989543738819504,0.08677222660253324,0.061747485900222734,0.06027460741495337
我要看看赫莲娜黑绷带面霜的用户反馈，特别是敏感肌的,open_goods_page(...),open_goods_page(...),open_orders_bought(...),open_special_page(...),open_search_history(...),open_customer_service(...),open_stores_page(...),apply_after_sales(...),open_invoice_page(...),open_favorite_goods(...),open_cart_content(...),1.0,0.28227431207314646,0.21897970249274565,0.21884401628694122,0.18049001194834166,0.16318342423719823,0.06931273478243843,0.01985141399169636,0.006129804589985899,0.005273056486808339
有没有人买过XX牌升降桌？评价靠谱的话今晚就下单,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),rate_order(...),apply_price_protection(...),add_into_favorite_goods(...),open_orders_bought(...),add_into_favorite_stores(...),search_stores(...),delete_search_history(...),open_camera_search(...),1.0,0.26529058035316433,0.18164770216612294,0.13333166214136796,0.13216885847537518,0.07830644039519163,0.050907670869223945,0.010540974746292923,0.0,0.0
显示小米净水器1000G出来的水有异味的差评截图,open_goods_page(...),open_goods_page(...),open_camera_search(...),rate_order(...),apply_after_sales(...),open_special_page(...),open_customer_service(...),open_orders_bought(...),open_invoice_page(...),add_into_favorite_goods(...),sign_in(...),1.0,0.8693656317111296,0.2875296118869949,0.2723645169310645,0.23540986622292648,0.20774173963775436,0.19958650968482078,0.12511387454451048,0.11238487000228252,0.07469543692925398
查一下荣耀京东旗舰店Magic7的12+256G多少钱,open_goods_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),search_in_favorite_stores(...),open_favorite_stores(...),open_customer_service(...),call_order_courier(...),open_cart_content(...),open_special_page(...),search_stores(...),1.0,0.3927143532206978,0.2356013125602559,0.13468849886308987,0.079864554849512,0.07816554137956692,0.07695238526452367,0.07293005631079345,0.06464120894182479,0.05993300842785573
李宁实体店最近上的国潮联名款卫衣，L码现在卖什么价,open_stores_page(...),open_stores_page(...),open_goods_page(...),open_cart_content(...),call_order_courier(...),open_special_page(...),search_goods(...),open_customer_service(...),apply_price_protection(...),open_invoice_page(...),search_stores(...),1.0,0.8513034836580493,0.38325688523508916,0.32363533493381524,0.3204810732157749,0.3121530473965733,0.3120166082030834,0.3036630648405581,0.07834722897182458,0.048218391806020944
打开京东荣耀官方旗舰店Magic7的商品参数,open_goods_page(...),open_goods_page(...),open_stores_page(...),add_into_favorite_stores(...),open_favorite_stores(...),open_customer_service(...),open_special_page(...),open_invoice_page(...),search_in_favorite_stores(...),open_cart_content(...),open_camera_search(...),1.0,0.9871539952281561,0.2765302793722169,0.16143223179217195,0.14276913401924324,0.13367422587113847,0.11547637219456464,0.06288189245441826,0.05789461444753185,0.05641276975430018
能帮我看下小米投影仪的参数信息吗？用京东就行,open_goods_page(...),open_goods_page(...),open_stores_page(...),open_special_page(...),open_invoice_page(...),open_customer_service(...),call_order_courier(...),open_orders_bought(...),open_camera_search(...),apply_price_protection(...),open_logistics_receive(...),1.0,0.21963008710317516,0.1899386276239044,0.18142026208263062,0.17366669792492864,0.12497853380616823,0.09862994858851051,0.0891733877895207,0.06716444554047206,0.059312095730455476
帮我在京东看看联想异能者无线蓝牙耳机的具体参数是什么？,open_goods_page(...),open_goods_page(...),open_special_page(...),open_invoice_page(...),open_stores_page(...),open_customer_service(...),call_order_courier(...),open_orders_bought(...),apply_price_protection(...),open_logistics_receive(...),open_camera_search(...),1.0,0.20057070960668744,0.18222896703277336,0.16740770715746445,0.16671927623634028,0.11847148935583574,0.10345896609901865,0.06712044256278576,0.05932132997797504,0.054789808188019824
打开京东荣耀官方旗舰店Magic7的商品详情,open_goods_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),open_favorite_stores(...),open_customer_service(...),open_cart_content(...),search_in_favorite_stores(...),open_special_page(...),open_invoice_page(...),open_camera_search(...),1.0,0.7654341033806344,0.2795594398859167,0.14022943631578444,0.09307288332072348,0.09240541462817639,0.08487827514575626,0.07787093509222762,0.05861068206584251,0.031174375071963873
去京东看看小米蓝牙音响的商品详情,open_goods_page(...),open_goods_page(...),open_stores_page(...),open_cart_content(...),open_special_page(...),open_invoice_page(...),open_orders_bought(...),call_order_courier(...),open_customer_service(...),search_order(...),open_camera_search(...),1.0,0.27238548175999255,0.21629799199935154,0.1613693208774224,0.1444321272597234,0.1239565309120195,0.10690499823632928,0.09864323666021467,0.09777418583697706,0.06804756454287798
想看小米官方旗舰店空气净化器的京东商品详情，帮忙打开,open_goods_page(...),open_goods_page(...),open_stores_page(...),open_cart_content(...),add_into_favorite_stores(...),open_special_page(...),open_favorite_stores(...),open_customer_service(...),open_invoice_page(...),open_camera_search(...),open_orders_bought(...),1.0,0.9333273362689737,0.19620424918644408,0.18556717107304838,0.13900382188272078,0.1107575413513912,0.09728830019139055,0.06582145433450284,0.05042437822127415,0.04421886647235491
想了解vivo官方旗舰店X90的京东详情页，你能帮我打开看看吗？,open_goods_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),open_favorite_stores(...),open_customer_service(...),search_in_favorite_stores(...),search_stores(...),open_special_page(...),open_invoice_page(...),open_orders_bought(...),1.0,0.826297880738746,0.33911968034349416,0.2066439766393973,0.1451176249469503,0.12852658299191327,0.11036413621351032,0.09632747154859737,0.08043182588972886,0.06365259174027675
打开京东荣耀官方旗舰店Magic7的选择地址页面,open_stores_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),search_in_favorite_stores(...),open_favorite_stores(...),open_cart_content(...),order_to_purchase_goods(...),call_order_courier(...),open_special_page(...),sign_in(...),1.0,0.35184926782756504,0.2915022494514335,0.1511406139243255,0.1310483866147778,0.09001562124585064,0.0840098987019683,0.048465134399294264,0.04252133103932187,0.04167390684151199
想看小米官方旗舰店空气净化器的京东选择地址页面，帮忙打开,open_stores_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),search_in_favorite_stores(...),open_favorite_stores(...),search_stores(...),open_customer_service(...),open_special_page(...),order_to_purchase_goods(...),open_cart_content(...),1.0,0.5004558135467858,0.2896189051875303,0.16485995521717717,0.14447373498642677,0.09690438827581796,0.05628765249338863,0.04754974022421763,0.03448312586560311,0.01703156892721039
帮忙打开京东小米官方旗舰店扫地机器人Mi Robot的配送地址设置页面,open_stores_page(...),open_logistics_receive(...),call_order_courier(...),open_stores_page(...),open_invoice_page(...),add_into_favorite_stores(...),open_goods_page(...),manage_order_logistics_status(...),open_customer_service(...),add_into_cart(...),add_into_favorite_goods(...),1.0,0.730734358593932,0.5228839289515175,0.44222084856256505,0.4216035757069984,0.33752519163717065,0.26881923927697715,0.23080564385860589,0.20466993139883116,0.1826150753138793
帮我查查京东华为官方旗舰店P50 Pro的地址选择,open_stores_page(...),open_stores_page(...),search_in_favorite_stores(...),add_into_favorite_stores(...),search_stores(...),open_goods_page(...),open_favorite_stores(...),open_customer_service(...),open_logistics_receive(...),call_order_courier(...),open_search_history(...),1.0,0.41947714618251425,0.40196480783814365,0.32296949580070483,0.2938414122284449,0.23768756919408407,0.1626451909858104,0.06710156880477232,0.06142436402272607,0.05010417131340003
找一下京东综合排序最高的男装店,search_stores(...),search_stores(...),add_into_favorite_stores(...),search_in_favorite_stores(...),open_stores_page(...),open_favorite_stores(...),open_search_history(...),open_orders_bought(...),order_to_purchase_goods(...),rate_order(...),search_goods(...),1.0,0.2404864951236316,0.23550493182513205,0.19608480836143793,0.17383073583295106,0.09944059191609836,0.0988966721509423,0.0919578405204208,0.08350645828148118,0.08171637468877906
麻烦帮我在京东找一些玩具店按价格从低到高排序,search_stores(...),search_stores(...),add_into_favorite_stores(...),search_in_favorite_stores(...),open_stores_page(...),open_favorite_stores(...),search_goods(...),order_to_purchase_goods(...),open_search_history(...),open_orders_bought(...),rate_order(...),1.0,0.20434995540035963,0.1952795999676701,0.12451322614731931,0.11975937559106667,0.10573989339895482,0.09900078900951084,0.09322212132003761,0.074767500287458,0.0731079977958273
你能帮我在京东查一下最新款的Apple watch嘛，按销量排序,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_special_page(...),open_search_history(...),search_cart_content(...),open_camera_search(...),add_into_cart(...),call_order_courier(...),1.0,0.1585380962934713,0.15761877760847512,0.10720929122949643,0.09766140246786462,0.09086151853475241,0.05261167302589579,0.017918486884382367,0.004709479194819247,0.0010415698986091942
你能帮我按价格从高到低排序在京东找一下婴儿床吗？,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_special_page(...),delete_search_history(...),open_search_history(...),search_cart_content(...),open_camera_search(...),add_into_cart(...),rate_order(...),1.0,0.1710607464750401,0.1530599682584004,0.08885621962997121,0.08646407440547366,0.08069177984772519,0.04987693598087646,0.017936370213974213,0.01582968480163334,0.010249624823486793
打开京东找一下荣耀Magic7手机，按照店铺排序,search_goods(...),search_goods(...),open_stores_page(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),delete_search_history(...),order_to_purchase_goods(...),open_customer_service(...),open_cart_content(...),open_search_history(...),1.0,0.9045761061038298,0.7359569860111493,0.26628408634013734,0.19355043768971844,0.13150282707149788,0.052860373520082736,0.00808942990778414,0.0,0.0
帮我用京东图片搜索一下商品,open_camera_search(...),open_camera_search(...),search_order(...),search_in_favorite_goods(...),search_cart_content(...),open_search_history(...),call_order_courier(...),search_goods(...),open_invoice_page(...),add_into_favorite_goods(...),open_goods_page(...),1.0,0.3453938215316968,0.34164910559734035,0.2702217637662434,0.16674243913424341,0.15761303367870208,0.15688970592445145,0.14296312270864783,0.11451399001108818,0.09673981499329175
帮我打开京东图片搜索,open_camera_search(...),open_camera_search(...),open_goods_page(...),open_invoice_page(...),open_search_history(...),call_order_courier(...),open_stores_page(...),search_goods(...),search_cart_content(...),search_in_favorite_goods(...),search_order(...),1.0,0.23170914117955413,0.1972024634946642,0.17065210478369547,0.1634371204109784,0.14152118862328758,0.14010448237067935,0.11347373186185232,0.1131616817564867,0.0994773902752646
你可以帮我打开京东图片搜索功能吗,open_camera_search(...),open_camera_search(...),open_search_history(...),search_in_favorite_goods(...),search_goods(...),open_invoice_page(...),open_goods_page(...),call_order_courier(...),search_cart_content(...),open_stores_page(...),search_order(...),1.0,0.19623169679540414,0.1802568568307914,0.16758689239056,0.1602306312618748,0.14881957901089246,0.14228495471585179,0.13986399079887224,0.1292541337169966,0.09995577789423851
我想用京东图片搜索功能，怎么操作,open_camera_search(...),open_camera_search(...),search_in_favorite_goods(...),open_search_history(...),search_goods(...),search_cart_content(...),open_invoice_page(...),search_order(...),call_order_courier(...),add_into_favorite_goods(...),open_stores_page(...),1.0,0.25623853287209825,0.2018690615084661,0.17517420739745893,0.1719621755923025,0.13618553581402443,0.1185957946717576,0.11636942581318264,0.1041223783030091,0.06801470261060766
我想了解下京东图片搜索功能，你能帮我打开吗,open_camera_search(...),open_camera_search(...),open_goods_page(...),open_invoice_page(...),open_stores_page(...),call_order_courier(...),open_search_history(...),open_special_page(...),search_cart_content(...),search_goods(...),search_in_favorite_goods(...),1.0,0.27425671631624965,0.18949302738145818,0.16882985566715505,0.16301955130879878,0.15812790684092454,0.13971819870819424,0.10400947555027416,0.0989433625763049,0.0911191326125299
打开京东购物车,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),add_into_cart(...),open_invoice_page(...),open_favorite_goods(...),open_logistics_receive(...),open_goods_page(...),delete_favorite_goods(...),open_favorite_stores(...),1.0,0.5379908113642953,0.18648855151010763,0.16715730483819513,0.15079947201666008,0.14594143129824294,0.14478364038389396,0.13202604264121745,0.09582957117121275,0.07869841079191338
帮我看一下京东购物车里都有什么,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),add_into_cart(...),open_favorite_goods(...),open_logistics_receive(...),delete_favorite_goods(...),open_invoice_page(...),delete_search_history(...),open_search_history(...),1.0,0.5597666539305465,0.16458496609048065,0.15663007388467204,0.1457203013350228,0.1292697153762459,0.12670806728595543,0.11260672004210294,0.0813907089885441,0.07682202393001362
看一下我的京东购物车里有香水吗,search_cart_content(...),search_cart_content(...),open_cart_content(...),search_in_favorite_goods(...),delete_favorite_goods(...),add_into_cart(...),search_order(...),open_favorite_goods(...),open_logistics_receive(...),open_search_history(...),open_camera_search(...),1.0,0.7048076542077484,0.3503400746292797,0.25509754733093065,0.1562647866263971,0.13648465055156328,0.12216572227400677,0.08673280623568387,0.07244869774493466,0.06510323591334145
你能给我打开京东购物车吗，我想看看,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),add_into_cart(...),open_favorite_goods(...),open_goods_page(...),open_invoice_page(...),open_logistics_receive(...),open_orders_bought(...),delete_favorite_goods(...),1.0,0.4888424951551397,0.2044283109340606,0.14068250333282678,0.12885424009770532,0.1262770568229813,0.12405683733924797,0.11780055255294786,0.09099805932406257,0.07792221756611907
京东的购物车在哪里,open_cart_content(...),open_cart_content(...),search_cart_content(...),add_into_cart(...),open_special_page(...),open_favorite_goods(...),open_invoice_page(...),open_logistics_receive(...),delete_favorite_goods(...),open_favorite_stores(...),search_order(...),1.0,0.5808992413753025,0.20930326247540162,0.18831674180582428,0.15418697760913527,0.14994167296232574,0.14224532970504325,0.11106277367456606,0.0857761917855911,0.0680561551685806
京东购物车里搜一下蟑螂药饵,search_cart_content(...),search_cart_content(...),search_in_favorite_goods(...),open_cart_content(...),search_goods(...),delete_favorite_goods(...),search_in_favorite_stores(...),open_search_history(...),add_into_cart(...),open_camera_search(...),search_order(...),1.0,0.727210937136065,0.4341021544507146,0.3830343496784688,0.2108688182788428,0.14267625358316033,0.1206439159042916,0.1144645591655765,0.10433475982255475,0.10080523934368639
帮我在京东购物车里找一下婴儿床,search_cart_content(...),search_cart_content(...),open_cart_content(...),search_in_favorite_goods(...),add_into_cart(...),delete_favorite_goods(...),search_order(...),open_camera_search(...),search_in_favorite_stores(...),search_goods(...),open_search_history(...),1.0,0.47719948681508007,0.4184694728174686,0.24959855466838152,0.236666901661254,0.12883039205951713,0.12101739937776228,0.08685002001058895,0.07555862021091789,0.07254271927850758
你能不能帮我看一下京东购物车里有没有BoseQC45,search_cart_content(...),search_cart_content(...),open_cart_content(...),search_in_favorite_goods(...),delete_favorite_goods(...),search_order(...),add_into_cart(...),open_favorite_goods(...),open_logistics_receive(...),search_in_favorite_stores(...),open_search_history(...),1.0,0.7598072311292242,0.3240884008975326,0.2790568722213822,0.17365853660213648,0.15562736691977758,0.1451212118024177,0.08310165650778183,0.059229067880630884,0.05637722113226821
你能帮我在京东购物车里找一下杀虫剂吗,search_cart_content(...),search_cart_content(...),open_cart_content(...),search_in_favorite_goods(...),delete_favorite_goods(...),add_into_cart(...),search_order(...),open_search_history(...),open_camera_search(...),search_goods(...),search_in_favorite_stores(...),1.0,0.47022064538297287,0.4354257754532907,0.25541824626643467,0.1808345379376966,0.1287076028995741,0.12746357790739216,0.10990913954623585,0.0942793146943256,0.0850257541062195
打开我的京东购物车找一下跑步机,search_cart_content(...),search_cart_content(...),open_cart_content(...),search_in_favorite_goods(...),delete_favorite_goods(...),search_order(...),add_into_cart(...),open_favorite_goods(...),open_search_history(...),search_in_favorite_stores(...),open_camera_search(...),1.0,0.6529366248205304,0.3951285045564029,0.2829032876062974,0.13990101196384727,0.10799922430435534,0.10643483981581157,0.08832712444420641,0.07370331999188776,0.07084363571309088
看一下我购物车里的降价商品,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),open_favorite_goods(...),delete_favorite_goods(...),open_invoice_page(...),add_into_cart(...),open_orders_bought(...),open_logistics_receive(...),delete_search_history(...),1.0,0.5176188613517941,0.22187957616649776,0.16910708732235502,0.15292085080240225,0.14397044493126812,0.12823734751201604,0.0909050862030791,0.08280801529320804,0.06648668881126178
看一下我购物车里的女装,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),open_favorite_goods(...),delete_favorite_goods(...),add_into_cart(...),open_logistics_receive(...),open_invoice_page(...),open_goods_page(...),delete_search_history(...),1.0,0.5931034644296495,0.1702801240169338,0.16838608234456862,0.13559982280506722,0.12091289125993183,0.11587363790423041,0.09830722363765049,0.07755418453699968,0.07179691075462763
能不能帮我看一下我购物车里的常购商品,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_favorite_goods(...),open_special_page(...),add_into_cart(...),delete_favorite_goods(...),open_invoice_page(...),open_favorite_stores(...),open_logistics_receive(...),open_orders_bought(...),1.0,0.5601235300460429,0.26166331347460214,0.1781492349104743,0.1506746469624664,0.14650883312144516,0.13138010702665917,0.12144109401442303,0.10818243700012849,0.058008250724928705
帮我往购物车里加一件黑色L码优衣库T恤,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),rate_order(...),open_camera_search(...),delete_search_history(...),1.0,0.3043239927858949,0.2881015057244016,0.23675674649467432,0.2093887106557153,0.1504140710867846,0.1368334286393754,0.10225234624317188,0.08610944285045725,0.08467153983882797
帮我往购物车里加2件网易猫粮,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),delete_search_history(...),sign_in(...),rate_order(...),1.0,0.3099711845499313,0.2665394572249641,0.24539616265280342,0.2040864156918319,0.1535981810824555,0.14124817700721848,0.10875308046516144,0.09460797896507046,0.09436970078042671
能不能帮我往京东购物车里加两支珀莱雅源力精华,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),sign_in(...),delete_search_history(...),rate_order(...),1.0,0.3023511539672103,0.24616708852115146,0.2457394435294041,0.1994950434367737,0.13609533650064098,0.11585661792499144,0.10406617978135665,0.09833524696855336,0.09313455242658557
你能帮我加五个飞利浦的剃须刀到京东购物车里吗？,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),add_into_favorite_stores(...),search_cart_content(...),open_cart_content(...),delete_favorite_goods(...),sign_in(...),order_to_purchase_goods(...),manage_order_logistics_status(...),rate_order(...),1.0,0.2996201273464638,0.21234653912652093,0.15537621550221056,0.13467538635006301,0.11067128922846946,0.10065800608748411,0.09829857805632981,0.08954397725250002,0.0849973809210973
加两包purasana巴西莓粉到我的京东购物车里,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),add_into_favorite_stores(...),search_cart_content(...),open_cart_content(...),sign_in(...),manage_order_logistics_status(...),delete_favorite_goods(...),delete_search_history(...),order_to_purchase_goods(...),1.0,0.2848759399507093,0.2105032513860981,0.2024156225007011,0.16235791382349263,0.13049864426532806,0.128130549442099,0.11431899435324884,0.11166471215026377,0.0934303600912864
帮我在京东下单一双36码的卓诗尼的高跟鞋,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_favorite_goods(...),call_order_courier(...),sign_in(...),search_stores(...),open_stores_page(...),manage_order_logistics_status(...),open_camera_search(...),search_order(...),add_into_favorite_stores(...),1.0,0.12924180256392026,0.11031659771355316,0.10582458584794223,0.09503268783936297,0.07138664115861162,0.05548780997055775,0.054556440256359744,0.046196913360645075,0.03830144615905693
能不能帮我在京东买个纪梵希的散粉,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),search_stores(...),call_order_courier(...),add_into_favorite_goods(...),rate_order(...),open_camera_search(...),open_stores_page(...),apply_price_protection(...),manage_order_logistics_status(...),1.0,0.13094580964966474,0.12924828217906037,0.12455365858366718,0.11951267602905034,0.08786448961819358,0.08512285609575859,0.08077343360051183,0.07222956937329454,0.07091862541657294
