query,"bm25_score_for_search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","bm25_score_for_search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",bm25_score_for_open_search_history(app),bm25_score_for_delete_search_history(app),bm25_score_for_open_camera_search(app),"bm25_score_for_search_delivery_time(app, search_info_slot, address_slot)","bm25_score_for_search_cart_content(app, search_info_slot)","bm25_score_for_search_in_favorite_goods(app, search_info_slot)","bm25_score_for_search_in_favorite_stores(app, search_info_slot)","bm25_score_for_search_order(app, search_info_slot, order_status)","bm25_score_for_open_goods_page(app, search_info_slot, page_type)","bm25_score_for_open_stores_page(app, store_name_slot, search_info_slot, category_slot)","bm25_score_for_open_special_page(app, page_type)","bm25_score_for_open_cart_content(app, filter_type, filter_detail_slot)","bm25_score_for_add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)","bm25_score_for_open_favorite_goods(app, filter_type, filter_detail_slot, order_type)","bm25_score_for_open_favorite_stores(app, filter_type)","bm25_score_for_add_into_favorite_goods(app, search_info_slot)","bm25_score_for_add_into_favorite_stores(app, search_info_slot)","bm25_score_for_delete_favorite_goods(app, search_info_slot)","bm25_score_for_order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)","bm25_score_for_open_orders_bought(app, order_status, filter_detail_slot)","bm25_score_for_open_orders_sold(app, order_status, filter_detail_slot)","bm25_score_for_open_orders_release(app, order_status)",bm25_score_for_open_orders_all_review(app),"bm25_score_for_apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)","bm25_score_for_open_logistics_receive(app, filter_type)","bm25_score_for_open_logistics_send(app, filter_type)",bm25_score_for_open_express_delivery(app),"bm25_score_for_manage_order_logistics_status(app, search_info_slot, action_type)","bm25_score_for_open_order_tracking_number(app, search_info_slot)","bm25_score_for_call_order_courier(app, search_info_slot)","bm25_score_for_open_customer_service(app, order_slot, store_slot)",bm25_score_for_apply_price_protection(app),"bm25_score_for_rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)","bm25_score_for_open_invoice_page(app, page_type)","bm25_score_for_sign_in(app, page_type)",bm25_score_for_open_app(app)
在$快手极速版$中的商城用云闪付下单水星家纺被套,8.553619605397923,8.128355002045325,8.524038234321152,8.524038234321152,8.476673807493817,7.130762849236949,5.873133570176413,4.317865540709557,5.849313763512982,6.001264357098604,8.931683215286963,7.926333780204931,6.4204769467572635,6.279895522012102,7.247970217358046,6.433664720326313,4.330702654011247,8.362295562571687,7.62275805049171,4.342070750251538,16.175761279592443,9.001118661590512,4.411258659030227,4.2514975872546135,2.232565701124017,6.795616662174764,8.569960078182673,4.462640438745364,2.2431151501172666,7.268339181315392,7.371105118302108,7.457919528394106,8.011992168319576,2.7927689917393086,6.927379562090948,3.8409201835961073,7.047783725821795,0.0
在$快手极速版$中的商城下单3盒10片装的面膜用银行卡支付送至重庆,10.759112109309646,9.513182248051097,9.879566094832716,9.879566094832716,9.827572675351462,8.5852460629715,7.275928491772268,5.75715405427941,7.2488002179280455,7.292629786355755,10.434139338707746,9.378083151933351,6.4204769467572635,7.7464436593310255,19.128112846471907,10.13105633782945,5.748308965527064,9.696488597153369,8.97673939264785,5.76799782153256,39.99337016672975,13.957630201869387,5.877417296997177,5.660956594599581,2.232565701124017,7.580617485229365,10.052952935903882,8.858423731879562,2.2431151501172666,8.176214775307459,8.828789999855967,8.917694761262357,9.473534893838414,2.7927689917393086,7.74895533442829,4.697395025964787,8.283323643782506,0.0
在$快手极速版$中的商城收藏森马牛仔裤,8.553619605397923,8.128355002045325,8.524038234321152,8.524038234321152,8.476673807493817,7.130762849236949,5.873133570176413,8.895705791330027,5.849313763512982,6.001264357098604,8.931683215286963,7.926333780204931,6.4204769467572635,6.279895522012102,7.247970217358046,11.325214215235917,4.330702654011247,13.163547011381894,7.62275805049171,8.839683791975382,8.568671638657552,9.001118661590512,4.411258659030227,4.2514975872546135,2.232565701124017,6.795616662174764,8.569960078182673,4.462640438745364,2.2431151501172666,7.268339181315392,7.371105118302108,7.457919528394106,8.011992168319576,2.7927689917393086,6.927379562090948,3.8409201835961073,7.047783725821795,0.0
在$快手极速版$中的商城直播中搜索小天鹅洗衣机,14.576103219350827,11.123014495146064,11.48521581785211,11.48521581785211,11.421998920057575,9.967412076431703,8.753413964631823,7.2546348794855895,8.724448560129852,8.962664159822804,11.918058439025483,10.82202808340953,7.8117601089263236,7.791997718106986,8.717259105008164,7.948848295371066,9.968693364644967,11.305116125526657,9.072715049406026,7.258214429222053,11.515004172696875,10.50972106871154,5.890200042126553,5.660956594599581,3.348848551686026,9.673578411985197,10.080771466301876,5.959242363084531,3.3646727251759,10.208598308118823,10.218267741109127,10.302802293694025,9.454266104927445,4.189153487608963,9.812522547376723,5.336774454409378,8.519041908252493,0.0
在$快手极速版$中打开商城中的三只松鼠官方店铺,12.533968215386059,12.769510662472653,10.00462702608663,10.00462702608663,9.949336363775695,8.549087462834326,7.275928491772268,5.75715405427941,10.85705949467614,7.446000989137457,14.274717344394938,16.975750921880074,10.896855166126485,7.791997718106986,7.247970217358046,7.948848295371066,9.53361470008237,9.833705844049172,12.948465623161873,5.8322873579410315,10.039774970264927,10.50972106871154,5.890200042126553,5.660956594599581,3.348848551686026,8.21587315017311,10.080771466301877,5.959242363084531,3.3646727251759,8.724246258093666,8.76741555389524,8.8502443318523,19.117898363363732,6.925667211709464,8.34615865037866,8.494935102258035,8.519041908252493,0.0
在$快手极速版$中商城中的OPPO官方店搜索Find X7,13.045937895160415,20.149959856798155,12.95998996910673,12.95998996910673,12.887780296186476,11.367504742331574,10.121625641166057,8.678118600498296,10.08872808181285,10.433082666095446,13.410254719559813,12.287877000926397,9.273520631805223,9.290410548634256,10.184759587200308,9.443025238929513,7.229369053377035,12.770087630473284,10.511341421898619,8.663926855256856,12.989237996272722,12.017255220426918,7.348338625490296,7.037100975122808,3.348848551686026,11.127733433312947,11.582008197467175,7.446697665839622,3.3646727251759,11.691184125668181,11.661315216543011,11.74702978713373,16.735391887203797,5.538224844409061,11.277604589354606,6.82108627629224,10.001613988767438,0.0
在$快手极速版$中打开商城中的韩都衣舍店铺的连衣裙类别,13.924650726958987,14.154337908478425,11.360154886598195,11.360154886598195,11.300235231633339,10.003570676568877,8.678723413368122,7.196442567849263,12.256545949091203,8.73736641839461,15.777173467815722,25.78524113543969,10.896855166126485,9.25854585542591,8.741673044427166,9.451363885702646,10.951221011598188,11.167898878630854,14.302446965318014,7.258214429222053,11.501301759946543,11.980231847308424,7.3563586800935035,7.070415601944548,3.348848551686026,9.000873973227712,11.563764324023087,7.434499318429729,3.3646727251759,9.632121852085733,10.2251004354491,10.310019564720552,14.788515038097652,6.925667211709464,9.167734422716002,9.351409944626715,9.754581826213204,0.0
在$快手极速版$中关注商城中的百雀羚店铺,10.036130717230806,12.769510662472653,10.00462702608663,10.00462702608663,9.949336363775695,8.549087462834326,7.275928491772268,5.75715405427941,16.051112523072746,7.446000989137457,10.424870827156223,13.296880500964479,7.8117601089263236,7.791997718106986,7.247970217358046,7.948848295371066,14.918244603788319,9.833705844049172,18.329834994402784,5.8322873579410315,10.039774970264927,10.50972106871154,5.890200042126553,5.660956594599581,3.348848551686026,8.21587315017311,10.080771466301877,5.959242363084531,3.3646727251759,8.724246258093666,8.76741555389524,8.8502443318523,13.326972312578814,4.189153487608963,8.34615865037866,5.336774454409377,8.519041908252493,0.0
在$快手极速版$中搜索商城中的T恤筛选纯棉的,16.360696391801955,15.562319753001463,12.840743678363674,12.840743678363674,12.772897787915216,11.421895290166255,10.156208886227677,8.693923393055442,10.123935014544916,10.254029589079956,13.420514562446266,12.27377745513795,7.8117601089263236,12.233176674377788,10.210961932077284,12.79015838924123,7.210569790734559,12.63930916010834,10.426696391562167,8.684141500503076,12.976530962378488,15.07370276758436,10.258567058892918,7.070415601944548,3.348848551686026,10.4585792350398,11.563764324023087,7.434499318429729,3.3646727251759,11.11647390211089,11.675952622662987,11.762577526562279,10.91580883044628,4.189153487608963,10.634098319714065,6.193249296778056,9.754581826213204,0.0
在$快手极速版$中查看商城MacBook Air订单的物流单号,10.040363296229808,9.60381729809496,10.734456820416343,9.998812385575771,9.94245518362272,9.235563408775652,7.2413452467106465,5.741349261722264,7.213593285195978,9.241695062669663,10.423879495821291,9.392182697721799,8.602823422431763,8.52095990045842,8.715470699550188,8.668578700965181,6.487969469385103,9.827267067518314,9.061384422984302,5.747783176286339,10.042905462233398,13.07124555104835,8.34911735667068,6.327944901756471,4.13092369627093,10.004480350036722,17.721261992934515,12.611036518860372,2.2431151501172666,10.537709662816056,31.628949988997483,11.044909477809611,11.680727442890982,4.141840348539406,10.157593078696836,6.054501807273491,8.53035580633674,0.0
在$快手极速版$中拨打商城SK-II订单的快递电话,8.553619605397923,8.128355002045325,8.524038234321152,8.524038234321152,8.476673807493817,7.130762849236948,5.873133570176413,4.317865540709557,5.849313763512982,7.771276556397021,8.931683215286963,7.926333780204931,6.4204769467572635,6.279895522012102,7.247970217358046,6.433664720326313,4.330702654011247,8.362295562571687,7.62275805049171,4.342070750251538,8.568671638657552,10.81580871616498,6.166488935180593,4.2514975872546135,3.576288086916686,8.550325328708972,14.571312252598824,7.977576642720691,5.9027877784525895,9.0551238452667,9.117564415293034,28.883580129188708,9.754731032055295,2.7927689917393086,8.692511036718953,3.8409201835961073,7.047783725821795,0.0
在$快手极速版$中给商城戴森吸尘器订单催发货,7.162937093824996,6.743527756039553,7.168510373809587,7.168510373809587,7.125774939636172,5.6762796355023974,4.470338648580558,2.878577027139705,4.449827309097919,6.47991112713987,7.42922709186618,6.474584408476511,6.4204769467572635,4.813347384693178,5.754267390288925,4.931149129994733,2.913096342495431,7.028102527990004,6.268776708335569,2.9161436789705157,7.107144848975936,13.337251907968994,7.57276830292895,2.8420385799096466,3.576288086916686,14.026052459775455,10.368505518431597,3.9346206866191142,2.2431151501172666,26.386779688879283,7.659879533739175,7.746656913994752,8.293188306536457,2.7927689917393086,7.870935264381611,2.9844453412274277,5.812243807861083,0.0
在$快手极速版$中给商城娇韵诗精华订单催配送,7.162937093824996,6.743527756039553,7.168510373809587,7.168510373809587,7.125774939636172,5.6762796355023974,4.470338648580558,2.878577027139705,4.449827309097919,6.47991112713987,7.42922709186618,6.474584408476511,6.4204769467572635,4.813347384693178,5.754267390288925,4.931149129994733,2.913096342495431,7.028102527990004,6.268776708335569,2.9161436789705157,7.107144848975936,9.345297937568096,4.700330297213642,2.8420385799096466,3.576288086916686,14.026052459775455,8.535947345059526,3.9346206866191142,2.2431151501172666,28.876423938514048,7.659879533739175,7.746656913994752,8.293188306536457,2.7927689917393086,7.870935264381611,2.9844453412274277,5.812243807861083,0.0
在$快手极速版$中给商城周大福手镯订单确认收货,7.162937093824996,6.743527756039553,7.168510373809587,7.168510373809587,7.125774939636172,5.6762796355023974,4.470338648580558,2.878577027139705,4.449827309097919,6.47991112713987,7.42922709186618,6.474584408476511,6.4204769467572635,4.813347384693178,5.754267390288925,4.931149129994733,2.913096342495431,7.028102527990004,6.268776708335569,2.9161436789705157,7.107144848975936,9.345297937568096,4.700330297213642,2.8420385799096466,3.576288086916686,14.026052459775455,8.535947345059526,3.9346206866191142,2.2431151501172666,28.46833564125709,7.659879533739175,7.746656913994752,8.293188306536457,2.7927689917393086,7.870935264381611,2.9844453412274277,5.812243807861083,0.0
在$快手极速版$中给商城九阳电饭煲订单申请售后,7.162937093824996,6.743527756039553,7.168510373809587,7.168510373809587,7.125774939636172,5.6762796355023974,4.470338648580558,2.878577027139705,4.449827309097919,9.315819588826693,7.42922709186618,6.474584408476511,6.4204769467572635,4.813347384693178,5.754267390288925,4.931149129994733,2.913096342495431,7.028102527990004,6.268776708335569,2.9161436789705157,7.107144848975936,14.090856515430335,4.700330297213642,2.8420385799096466,3.576288086916686,25.696906682527935,8.535947345059526,3.9346206866191142,2.2431151501172666,14.52242203763874,7.659879533739175,7.746656913994752,8.293188306536457,2.7927689917393086,7.870935264381611,8.740582858381693,5.812243807861083,0.0
在$快手极速版$中给商城匡威帆布鞋订单申请退款且原因为质量问题,7.879310295485124,9.352463608462573,7.168510373809587,7.168510373809587,7.125774939636172,5.6762796355023974,4.470338648580558,2.878577027139705,4.449827309097919,6.47991112713987,7.42922709186618,6.474584408476511,6.4204769467572635,4.813347384693178,5.754267390288925,4.931149129994733,2.913096342495431,7.028102527990004,6.268776708335569,2.9161436789705157,7.107144848975936,14.246654671037732,8.48114254271055,2.8420385799096466,3.576288086916686,38.13943236861241,8.535947345059526,3.9346206866191142,2.2431151501172666,14.52242203763874,7.659879533739175,7.746656913994752,8.293188306536457,2.7927689917393086,18.359537592017304,8.740582858381693,5.812243807861083,0.0
在$快手极速版$中评价商城自热米饭订单,7.162937093824996,6.743527756039553,7.168510373809587,7.168510373809587,7.125774939636172,5.6762796355023974,4.470338648580558,2.878577027139705,4.449827309097919,6.47991112713987,7.42922709186618,6.474584408476511,6.4204769467572635,4.813347384693178,5.754267390288925,4.931149129994733,2.913096342495431,7.028102527990004,6.268776708335569,2.9161436789705157,7.107144848975936,13.517547939474458,7.57276830292895,2.8420385799096466,7.218749146901361,7.76532450565437,8.535947345059526,3.9346206866191142,2.2431151501172666,8.147248251274632,7.659879533739175,7.746656913994752,8.293188306536457,2.7927689917393086,12.73970041121446,2.9844453412274277,5.812243807861083,0.0
在$快手极速版$中评价商城完美日记唇釉订单且星级为3星,7.879310295485124,9.352463608462573,7.168510373809587,7.168510373809587,7.125774939636172,5.6762796355023974,4.470338648580558,2.878577027139705,4.449827309097919,6.47991112713987,7.42922709186618,6.474584408476511,6.4204769467572635,4.813347384693178,5.754267390288925,7.126025157166291,2.913096342495431,7.028102527990004,6.268776708335569,2.9161436789705157,7.107144848975936,13.517547939474458,7.57276830292895,2.8420385799096466,7.218749146901361,18.10124985382887,8.535947345059526,3.9346206866191142,2.2431151501172666,8.147248251274632,7.659879533739175,7.746656913994752,8.293188306536457,2.7927689917393086,30.677253458521662,2.9844453412274277,5.812243807861083,0.0
在$快手极速版$中评价商城美的电水壶订单且评价内容为“烧水快，颜值高”,14.611499759184962,10.132140024058414,8.057047476307657,8.057047476307657,8.004444109730763,5.909521754454283,4.701026924614976,3.115266639284756,4.679971510885629,7.486606258137442,8.652749659148695,7.651252102734814,7.390738264305268,5.460742829276897,6.882026985537047,5.356797487492379,2.913096342495431,8.114363143076288,7.153999964715271,3.1506360147785255,8.221249299994057,18.695820727758374,10.44520630864426,2.8420385799096466,10.861210206886037,19.1259689055688,9.09756028419719,3.9346206866191142,2.2431151501172666,9.29922411265212,8.656477808723464,8.779012404770494,9.320225587464854,2.7927689917393086,36.43526033488762,2.9844453412274277,6.684455229724868,0.0
在$快手极速版$中评价商城水星家纺四件套订单并上传图片,11.829452594808872,6.743527756039553,7.168510373809587,7.168510373809587,7.125774939636172,5.6762796355023974,4.470338648580558,2.878577027139705,4.449827309097919,6.47991112713987,7.42922709186618,6.474584408476511,6.4204769467572635,4.813347384693178,5.754267390288925,4.931149129994733,2.913096342495431,7.028102527990004,6.268776708335569,2.9161436789705157,7.107144848975936,13.517547939474458,7.57276830292895,2.8420385799096466,7.218749146901361,7.76532450565437,8.535947345059526,3.9346206866191142,2.2431151501172666,8.147248251274632,7.659879533739175,7.746656913994752,8.293188306536457,2.7927689917393086,32.38166864307625,2.9844453412274277,5.812243807861083,0.0
在$快手极速版$中评价商城兰蔻小黑瓶订单，星级为5星，评价内容为“修复效果棒”，并上传图片,13.506785889367837,12.20362496968364,7.168510373809587,7.168510373809587,7.125774939636172,5.909521754454283,4.701026924614976,3.115266639284756,4.679971510885629,6.722498641909093,7.674780358901251,6.690715212307424,6.4204769467572635,4.813347384693178,5.9958905351053735,4.931149129994733,2.913096342495431,7.270074533981591,6.268776708335569,3.1506360147785255,7.349744872846497,17.689797941380817,10.44520630864426,2.8420385799096466,10.861210206886037,16.929794900072018,8.535947345059526,3.9346206866191142,2.2431151501172666,8.391348518660052,7.898470780896228,7.985528674149209,8.293188306536457,2.7927689917393086,76.1809401179859,2.9844453412274277,5.812243807861083,0.0
在$快手极速版$中打开商城的国家补贴并搜索空调,20.562334732154604,9.645181558278734,10.00462702608663,10.00462702608663,9.949336363775696,8.549087462834326,7.350619043035969,5.815346365915737,7.324962105714788,7.517927527783951,14.274717344394938,13.032077639733199,15.783716981250048,6.279895522012102,8.717259105008164,6.433664720326313,4.330702654011247,9.833705844049172,7.62275805049171,5.76799782153256,10.0439008410895,9.001118661590512,4.411258659030227,4.2514975872546135,2.232565701124017,8.253321923986851,8.569960078182675,4.462640438745364,2.2431151501172666,8.75269123134055,8.821957305515992,8.910477490235833,8.011992168319576,5.52928271583981,14.168702290216643,6.999080831444763,7.047783725821795,0.0
在$拼多多$中搜索晨光中性笔,6.352152654210394,6.5872156527896015,6.218840580292579,6.218840580292579,6.1753260090348165,4.2549738407921325,4.283075316051265,6.240370579514648,4.274621251031934,5.964768170878412,6.435501436102667,6.285588948651305,4.802881238678801,3.012222338460501,2.9385777753002364,4.348130886355376,4.857593362809203,6.1028080626218495,4.670360510588039,6.221142790669105,6.164570590766391,5.13632475642966,2.9451000210632765,2.8420385799096466,2.232565701124017,5.9056686577317254,5.502038479703352,5.492735544047721,2.2431151501172666,6.240362364812725,5.814028865675377,5.884408188384217,4.9885274273959705,2.7927689917393086,5.99465842695852,5.573490260335294,4.7028992375571095,0.0
在$拼多多$中打开眉笔,7.326926665267919,5.070389096556191,4.7382517885271,4.7382517885271,4.7026634527529385,2.836649227194755,2.8055898431917097,4.742889754308468,2.798972908830127,4.448105000193065,8.792160341472123,8.537585930954231,7.887976295878964,3.012222338460501,1.4692888876501182,4.348130886355376,4.857593362809203,4.631397781144364,4.670360510588039,4.795215719388083,4.6893413883344435,5.13632475642966,2.9451000210632765,2.8420385799096466,2.232565701124017,4.447963395919637,5.502038479703352,5.492735544047721,2.2431151501172666,4.7560103147875665,4.363176678461492,4.43185022654249,4.9885274273959705,5.52928271583981,4.5282945299604584,8.731650908183951,4.7028992375571095,0.0
在$拼多多$中打开舒肤佳香皂的评论,9.660526854365436,6.455216342561963,6.093779649038663,6.093779649038663,6.053562320610583,4.291132440929307,4.2083847647875645,6.182178267878321,4.198459363245191,5.739470429450217,15.747714373951101,9.989335302682651,7.887976295878964,4.478770475779425,2.9629917147192386,5.850646476686956,6.27519967432502,5.965590815726046,6.024341852744181,6.221142790669105,6.15086817801606,6.606835535026545,4.411258659030227,4.2514975872546135,2.232565701124017,5.232964218974239,6.9850313374245605,6.96799249939292,2.2431151501172666,5.663885908779633,5.82086156001535,5.891625459410741,6.450070152914808,5.52928271583981,5.3498703022978,9.588125750552631,5.938439155517821,0.0
在$拼多多$中打开南极人拖鞋的规格,8.717609176840847,6.455216342561963,6.093779649038663,6.093779649038663,6.053562320610583,4.291132440929307,4.2083847647875645,6.182178267878321,4.198459363245191,5.739470429450217,15.006839781319737,9.989335302682651,7.887976295878964,4.478770475779425,7.9897417748237824,5.850646476686956,6.27519967432502,5.965590815726046,6.024341852744181,6.221142790669105,11.077211828432752,6.606835535026545,4.411258659030227,4.2514975872546135,2.232565701124017,5.232964218974239,6.9850313374245605,6.96799249939292,2.2431151501172666,5.663885908779633,5.82086156001535,5.891625459410741,6.450070152914808,5.52928271583981,5.3498703022978,9.588125750552631,5.938439155517821,0.0
在$拼多多$中打开小米空气净化器的参数,8.717609176840847,6.455216342561963,6.093779649038663,6.093779649038663,6.053562320610583,4.291132440929307,4.2083847647875645,6.182178267878321,4.198459363245191,5.739470429450217,16.841689974789112,9.989335302682651,7.887976295878964,4.478770475779425,2.9629917147192386,5.850646476686956,6.27519967432502,5.965590815726046,6.024341852744181,6.221142790669105,6.15086817801606,6.606835535026545,4.411258659030227,4.2514975872546135,2.232565701124017,5.232964218974239,6.9850313374245605,6.96799249939292,2.2431151501172666,5.663885908779633,5.82086156001535,5.891625459410741,6.450070152914808,5.52928271583981,5.3498703022978,9.588125750552631,5.938439155517821,0.0
在$拼多多$中打开九阳豆浆机的详情,8.717609176840847,6.455216342561963,6.093779649038663,6.093779649038663,6.053562320610583,4.291132440929307,4.2083847647875645,6.182178267878321,4.198459363245191,5.739470429450217,16.841689974789112,9.989335302682651,7.887976295878964,4.478770475779425,2.9629917147192386,5.850646476686956,6.27519967432502,5.965590815726046,6.024341852744181,6.221142790669105,6.15086817801606,6.606835535026545,4.411258659030227,4.2514975872546135,2.232565701124017,5.232964218974239,6.9850313374245605,6.96799249939292,2.2431151501172666,5.663885908779633,5.82086156001535,5.891625459410741,6.450070152914808,5.52928271583981,5.3498703022978,9.588125750552631,5.938439155517821,0.0
在$拼多多$中下单立白洗衣液,4.8290891671126674,5.070389096556191,4.7382517885271,4.7382517885271,4.7026634527529385,2.836649227194755,2.8055898431917097,4.742889754308468,2.798972908830127,4.448105000193065,4.942313824233407,4.858715510038634,4.802881238678801,3.012222338460501,1.4692888876501182,4.348130886355376,4.857593362809203,4.631397781144364,4.670360510588039,4.795215719388083,12.296431029269336,5.13632475642966,2.9451000210632765,2.8420385799096466,2.232565701124017,4.447963395919637,5.502038479703352,5.492735544047721,2.2431151501172666,4.7560103147875665,4.363176678461492,4.43185022654249,4.9885274273959705,2.7927689917393086,4.5282945299604584,5.573490260335294,4.7028992375571095,0.0
在$拼多多$中下单24寸的行李箱,6.2197716786855946,6.455216342561963,6.093779649038663,6.093779649038663,6.053562320610583,4.291132440929307,4.2083847647875645,6.182178267878321,4.198459363245191,5.739470429450217,6.444769947654191,6.310464881767054,4.802881238678801,4.478770475779425,2.9629917147192386,5.850646476686956,6.27519967432502,5.965590815726046,6.024341852744181,6.221142790669105,13.75795781895095,6.606835535026545,4.411258659030227,4.2514975872546135,2.232565701124017,5.232964218974239,6.9850313374245605,6.96799249939292,2.2431151501172666,5.663885908779633,5.82086156001535,5.891625459410741,6.450070152914808,2.7927689917393086,5.3498703022978,6.4299651027039735,5.938439155517821,0.0
在$拼多多$中下单10支牙刷,4.8290891671126674,5.070389096556191,4.7382517885271,4.7382517885271,4.7026634527529385,2.836649227194755,2.8055898431917097,4.742889754308468,2.798972908830127,4.448105000193065,4.942313824233407,4.858715510038634,4.802881238678801,3.012222338460501,1.4692888876501182,4.348130886355376,4.857593362809203,4.631397781144364,4.670360510588039,4.795215719388083,12.296431029269336,5.13632475642966,2.9451000210632765,2.8420385799096466,2.232565701124017,4.447963395919637,5.502038479703352,5.492735544047721,2.2431151501172666,4.7560103147875665,4.363176678461492,4.43185022654249,4.9885274273959705,2.7927689917393086,4.5282945299604584,5.573490260335294,4.7028992375571095,0.0
在$拼多多$中下单旺旺雪饼送至西安,5.643899159451461,5.070389096556191,4.7382517885271,4.7382517885271,4.7026634527529385,2.836649227194755,2.8055898431917097,4.742889754308468,2.798972908830127,4.448105000193065,4.942313824233407,4.858715510038634,4.802881238678801,3.012222338460501,11.85572868969486,4.348130886355376,4.857593362809203,4.631397781144364,4.670360510588039,4.795215719388083,22.980683498336074,5.13632475642966,2.9451000210632765,2.8420385799096466,2.232565701124017,4.447963395919637,5.502038479703352,5.492735544047721,2.2431151501172666,4.7560103147875665,4.363176678461492,4.43185022654249,4.9885274273959705,2.7927689917393086,4.5282945299604584,5.573490260335294,4.7028992375571095,0.0
在$拼多多$中用微信支付下单飘柔洗发水,3.3465780552797852,3.5925561596888604,3.25766299676162,3.25766299676162,3.2300008964710605,1.4183246135973775,1.4027949215958548,3.3036012407386157,1.3994864544150636,3.003368368154212,3.4491262123641473,3.3898946454467067,3.411598076509741,1.5001201423656167,1.4692888876501182,2.832947311310622,3.3953325376017083,3.1599874996668786,3.2204035116737217,3.3049991116985895,19.459336754459592,7.113723110990623,1.4661586379669507,1.4325795725646793,1.1162828505620086,3.027706907921291,3.9912270915841495,6.9166599574975525,1.1215575750586333,3.300103238009293,2.9668662428683574,3.0395254230842967,3.546253490788103,1.3963844958696543,3.1095154416727455,4.077635989522023,3.2316410551264103,0.0
在$拼多多$中下单5包10片装的面膜用支付宝送至青岛,7.034581671024388,6.455216342561963,6.093779649038663,6.093779649038663,6.053562320610583,4.291132440929307,4.2083847647875645,6.182178267878321,4.198459363245191,5.739470429450217,6.444769947654191,6.310464881767054,4.802881238678801,4.478770475779425,13.349431516763978,5.850646476686956,6.27519967432502,5.965590815726046,6.024341852744181,6.221142790669105,31.161261495877685,6.606835535026545,4.411258659030227,4.2514975872546135,2.232565701124017,5.232964218974239,6.9850313374245605,6.96799249939292,2.2431151501172666,5.663885908779633,5.82086156001535,5.891625459410741,6.450070152914808,2.7927689917393086,5.3498703022978,6.4299651027039735,5.938439155517821,0.0
在$拼多多$中收藏蕉内内裤,4.8290891671126674,5.070389096556191,4.7382517885271,4.7382517885271,4.7026634527529385,2.836649227194755,2.8055898431917097,9.320730004928937,2.798972908830127,4.448105000193065,4.942313824233407,10.503410002867916,4.802881238678801,3.012222338460501,1.4692888876501182,12.112396744177794,4.857593362809203,9.43264922995457,4.670360510588039,9.292828761111927,4.6893413883344435,5.13632475642966,2.9451000210632765,2.8420385799096466,2.232565701124017,4.447963395919637,5.502038479703352,5.492735544047721,2.2431151501172666,4.7560103147875665,4.363176678461492,4.43185022654249,4.9885274273959705,2.7927689917393086,4.5282945299604584,5.573490260335294,4.7028992375571095,0.0
在$拼多多$中打开政府补贴并搜索手机,18.821093223295264,6.5872156527896015,6.218840580292579,6.218840580292579,6.1753260090348165,4.2549738407921325,4.283075316051265,6.240370579514648,4.274621251031934,5.964768170878412,10.285347953341383,9.964459369566901,16.222366398887615,3.012222338460501,2.9385777753002364,4.348130886355376,4.857593362809203,6.1028080626218495,4.670360510588039,6.221142790669105,6.164570590766391,5.13632475642966,2.9451000210632765,2.8420385799096466,2.232565701124017,5.9056686577317254,5.502038479703352,5.492735544047721,2.2431151501172666,6.240362364812725,5.814028865675377,5.884408188384217,4.9885274273959705,5.52928271583981,11.769617258086154,8.731650908183951,4.7028992375571095,0.0
在$拼多多$中查看华为手表订单的物流单号,6.2197716786855946,6.455216342561963,6.829424083879235,6.093779649038663,6.053562320610583,4.995840334568138,4.2083847647875645,6.182178267878321,4.198459363245191,7.509482628748634,6.444769947654191,6.310464881767054,5.523467191474403,5.221422023698474,2.9629917147192386,6.5913835137673775,6.996060915540581,5.965590815726046,6.024341852744181,6.221142790669105,6.15086817801606,9.169428272769006,6.890978773306937,4.9518005212332445,4.13092369627093,6.987672885508446,14.635096521011107,13.628933276752838,2.2431151501172666,7.45067057273094,28.635658955276842,8.034387915386542,8.628605695994779,2.7927689917393086,7.115001776925805,7.159234904498494,5.938439155517821,0.0
在$拼多多$中拨打三只松鼠零食订单的快递电话,6.2197716786855946,6.455216342561963,6.093779649038663,6.093779649038663,6.053562320610583,4.291132440929307,4.2083847647875645,6.182178267878321,4.198459363245191,7.509482628748634,6.444769947654191,6.310464881767054,4.802881238678801,4.478770475779425,2.9629917147192386,5.850646476686956,6.27519967432502,5.965590815726046,6.024341852744181,6.221142790669105,6.15086817801606,8.421525589601014,6.166488935180593,4.2514975872546135,3.576288086916686,6.987672885508446,12.98638351184071,10.482928703368247,5.9027877784525895,7.45067057273094,7.567320857006278,27.31728606020534,8.192809016650525,2.7927689917393086,7.115001776925805,6.4299651027039735,5.938439155517821,0.0
