query,ground_truth,pred_tool_1,pred_tool_2,pred_tool_3,pred_tool_4,pred_tool_5,pred_tool_6,pred_tool_7,pred_tool_8,pred_tool_9,pred_tool_10,pred_score_1,pred_score_2,pred_score_3,pred_score_4,pred_score_5,pred_score_6,pred_score_7,pred_score_8,pred_score_9,pred_score_10
搜阿里巴巴的食品检测设备低价优先,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),open_special_page(...),delete_search_history(...),search_cart_content(...),open_camera_search(...),add_into_cart(...),open_invoice_page(...),1.0,0.2313611584911304,0.18880225393085434,0.12105707188527264,0.10664088417259944,0.06646546072689986,0.0528224629022735,0.04900045839703623,0.009297650150394406,0.0
查阿里巴巴的高端包装设备按价格降序,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_special_page(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_camera_search(...),add_into_cart(...),open_invoice_page(...),1.0,0.21890347787194214,0.18328588108618532,0.12017193040423796,0.11796745817075298,0.0822536004817853,0.02033870424811246,0.016988245395764004,0.006097741067019538,0.0
搜阿里巴巴的精密仪器高价优先浏览,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_search_history(...),open_special_page(...),delete_search_history(...),open_camera_search(...),open_stores_page(...),search_cart_content(...),manage_order_logistics_status(...),1.0,0.27587015990516617,0.201341246950415,0.16443630935534836,0.10186962699835454,0.09772732542241513,0.03386208064411063,0.03173805090805775,0.015876349242392736,0.007072586908341868
按回头率看阿里巴巴的食品包装材料厂家,search_stores(...),search_stores(...),search_in_favorite_stores(...),open_favorite_stores(...),search_goods(...),add_into_favorite_stores(...),open_special_page(...),open_search_history(...),rate_order(...),open_customer_service(...),sign_in(...),1.0,0.35697930644939363,0.2844266747788083,0.23544915106003542,0.20223010082526516,0.15161026353180132,0.13656091789465638,0.12197695414857201,0.10275139283084425,0.068625608533392
搜阿里巴巴的工业零配件按回头率排列,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_search_history(...),open_special_page(...),delete_search_history(...),rate_order(...),search_in_favorite_stores(...),add_into_cart(...),open_camera_search(...),1.0,0.43988711228025185,0.2026851532829698,0.17014855350904312,0.1493193506353418,0.09298256628378519,0.023152146336129623,0.01943672109423553,0.0,0.0
搜阿里巴巴的食品机械厂家直销店,search_stores(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_stores_page(...),open_search_history(...),open_favorite_stores(...),search_goods(...),order_to_purchase_goods(...),rate_order(...),delete_search_history(...),1.0,0.3414767118540582,0.24737247006988505,0.19840010231107516,0.14912840865023638,0.13054074703586663,0.12093511497619618,0.10530054703421646,0.09581286149225654,0.0537265901533841
查阿里巴巴的工业自动化设备旗舰店,search_stores(...),search_stores(...),open_stores_page(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_favorite_stores(...),open_search_history(...),open_goods_page(...),search_goods(...),delete_search_history(...),open_customer_service(...),1.0,0.733644511723297,0.471098201257299,0.4291581946851663,0.17592883324217112,0.16955306548077123,0.14357316481295662,0.11360349356751634,0.10817817118609385,0.09274659189486278
按综合排序看阿里巴巴的包装设备厂家,search_stores(...),search_stores(...),search_goods(...),search_in_favorite_stores(...),open_favorite_stores(...),add_into_favorite_stores(...),open_customer_service(...),rate_order(...),order_to_purchase_goods(...),open_search_history(...),open_special_page(...),1.0,0.34197762997465686,0.22539473600336568,0.1684892234305194,0.14949876532709816,0.11881358102644066,0.10956883723842281,0.1089612261451494,0.1002710569601645,0.07763432105127994
搜阿里巴巴的食品添加剂店铺综合对比,search_stores(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_stores_page(...),open_favorite_stores(...),open_search_history(...),rate_order(...),search_goods(...),open_orders_bought(...),order_to_purchase_goods(...),1.0,0.28165977519169305,0.24456737122826355,0.2227161365562526,0.14589075679269542,0.11221734988870967,0.08375403729314687,0.0815954777433864,0.07484709127495982,0.05771054366637554
按销量查阿里巴巴的工业阀门厂家,search_stores(...),search_stores(...),search_goods(...),search_in_favorite_stores(...),open_customer_service(...),add_into_favorite_stores(...),open_search_history(...),open_favorite_stores(...),rate_order(...),order_to_purchase_goods(...),open_stores_page(...),1.0,0.3464726070950941,0.2605800448479776,0.1528272900431212,0.14958742605980693,0.11522277440478589,0.11311455469023482,0.1095699197999656,0.10866146559099257,0.10754647745640347
搜阿里巴巴的食品加工设备店铺销量,search_stores(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_stores_page(...),search_goods(...),open_favorite_stores(...),open_search_history(...),rate_order(...),order_to_purchase_goods(...),open_orders_bought(...),1.0,0.30620378396408116,0.22999766109739037,0.19695283598639868,0.15630981225519616,0.14292977319114408,0.12595625271859034,0.07984345461470256,0.055255691917840015,0.0448723105560772
按回头率看阿里巴巴的包装机械厂家,search_stores(...),search_stores(...),search_in_favorite_stores(...),open_favorite_stores(...),search_goods(...),add_into_favorite_stores(...),open_special_page(...),rate_order(...),open_customer_service(...),open_search_history(...),sign_in(...),1.0,0.34717434056040325,0.2846036817913879,0.24508604411826382,0.22487036578716807,0.14192828558379064,0.141696958049258,0.11009008373741047,0.09525161550199815,0.08221271924669975
搜阿里巴巴的食品检测设备店铺,search_stores(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_stores_page(...),open_favorite_stores(...),open_search_history(...),search_goods(...),rate_order(...),order_to_purchase_goods(...),delete_search_history(...),1.0,0.3859352609231905,0.28817558878853505,0.2386336411393486,0.16677744464441777,0.15288143051178646,0.1324689389407542,0.08189589441047877,0.06702806888574295,0.05657713925812624
查去年在阿里巴巴买的食品包装机订单,search_order(...),search_order(...),call_order_courier(...),open_invoice_page(...),open_orders_bought(...),open_customer_service(...),apply_price_protection(...),open_cart_content(...),apply_after_sales(...),open_logistics_receive(...),order_to_purchase_goods(...),1.0,0.4151587569830049,0.328427365593707,0.3063927969400062,0.21898772930716845,0.14736201617141695,0.14666071827231705,0.14501630019154554,0.13795513507065452,0.0778090702004376
搜阿里巴巴国际站的工业轴承历史订单,search_order(...),search_order(...),open_orders_bought(...),open_goods_page(...),open_search_history(...),call_order_courier(...),open_invoice_page(...),open_customer_service(...),apply_after_sales(...),open_special_page(...),open_cart_content(...),1.0,0.6115354891865759,0.4303419626314412,0.3049299900933517,0.2694316660669677,0.2591428193835783,0.10235768162747802,0.09356951922039479,0.06170509343172182,0.05784826334235549
在唯品会中搜索购物车中的雅诗兰黛小棕瓶,search_cart_content(...),search_cart_content(...),search_in_favorite_goods(...),open_cart_content(...),search_order(...),delete_favorite_goods(...),search_goods(...),search_in_favorite_stores(...),open_search_history(...),add_into_cart(...),open_camera_search(...),1.0,0.5700667467732136,0.47811823616791227,0.25874990708001216,0.24284764882208845,0.14272927560345564,0.13082246829015667,0.11378346380201274,0.09295240546388897,0.08175271675336193
查看唯品会预存购物车的九阳破壁机库存,search_cart_content(...),open_cart_content(...),search_cart_content(...),add_into_cart(...),open_special_page(...),open_favorite_goods(...),delete_favorite_goods(...),open_logistics_receive(...),apply_price_protection(...),open_favorite_stores(...),open_invoice_page(...),1.0,0.629755424263254,0.19562037967256082,0.193374682630391,0.17090966669599444,0.1518223389529188,0.134473350371981,0.09407267456318574,0.09116885993408175,0.08218953258461185
在唯品会中搜索收藏中的珀莱雅护肤品,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_in_favorite_stores(...),open_favorite_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),search_order(...),search_goods(...),open_search_history(...),open_camera_search(...),1.0,0.4744740072927558,0.37791982473727315,0.31815217250106476,0.23852344842377693,0.2262543734838428,0.22259576544224322,0.21272010104167616,0.13497607073138443,0.13314173127911222
查唯品会收藏夹里的飞利浦电动牙刷库存,search_in_favorite_goods(...),open_favorite_goods(...),search_in_favorite_goods(...),open_favorite_stores(...),search_cart_content(...),add_into_favorite_goods(...),delete_favorite_goods(...),search_in_favorite_stores(...),open_cart_content(...),add_into_favorite_stores(...),apply_price_protection(...),1.0,0.491193534031717,0.3819492195059917,0.33189126254100293,0.3219343496269591,0.2631802084545566,0.24877997453100584,0.22903299030155563,0.22493470414799133,0.1493675459095211
在唯品会中搜索SK-II神仙水订单,search_order(...),search_order(...),call_order_courier(...),search_in_favorite_goods(...),search_cart_content(...),open_customer_service(...),apply_after_sales(...),open_invoice_page(...),open_search_history(...),open_camera_search(...),open_logistics_receive(...),1.0,0.27377805242091224,0.18657672917677098,0.17297937478879924,0.09852417964289759,0.09715766888064835,0.09089760643000415,0.07203357249442749,0.051489942916413414,0.0399747760810365
查去年唯品会购入的蒙牛纯牛奶订单,search_order(...),search_order(...),open_invoice_page(...),call_order_courier(...),open_orders_bought(...),open_cart_content(...),open_customer_service(...),open_logistics_receive(...),apply_after_sales(...),order_to_purchase_goods(...),apply_price_protection(...),1.0,0.38124246647248,0.3774374763977364,0.34656215187276457,0.2820003575533741,0.15053787565254476,0.1305046680798163,0.11919301621079267,0.10603947223861884,0.09077236647960744
在唯品会中搜索苏泊尔电饭煲退换售后订单,search_order(...),search_order(...),call_order_courier(...),apply_after_sales(...),open_orders_bought(...),open_customer_service(...),open_invoice_page(...),search_cart_content(...),open_search_history(...),open_camera_search(...),search_in_favorite_goods(...),1.0,0.2833965415396748,0.22611855157532873,0.2080290898375099,0.1783908112080124,0.16010326630653834,0.0867089240584307,0.08380768347888116,0.04643392935639011,0.0451244116186681
搜唯品会换货的美的空调售后订单,search_order(...),open_orders_bought(...),search_order(...),apply_after_sales(...),open_invoice_page(...),open_logistics_receive(...),open_customer_service(...),call_order_courier(...),open_favorite_stores(...),open_special_page(...),open_search_history(...),1.0,0.6155103071373809,0.25294896305518666,0.25087512464284417,0.21738251905129916,0.16910379597103797,0.16893885386114127,0.15313050927346175,0.15226141298252208,0.12009367909484499
按综合排序看唯品会的资生堂护肤品,search_goods(...),search_goods(...),search_stores(...),open_special_page(...),search_in_favorite_goods(...),open_goods_page(...),delete_search_history(...),rate_order(...),open_search_history(...),search_cart_content(...),open_camera_search(...),1.0,0.2592358033478125,0.16615524584580693,0.0665456033363172,0.04428198274670795,0.042174132168642874,0.02350967501571427,0.014033412881101662,0.009088019282733685,0.008061456990053539
搜唯品会的蓝月亮洗衣液综合对比,search_goods(...),search_goods(...),open_goods_page(...),open_special_page(...),search_stores(...),search_in_favorite_goods(...),open_search_history(...),open_stores_page(...),open_camera_search(...),delete_search_history(...),search_cart_content(...),1.0,0.3115214236361176,0.16921566743045305,0.15935857851549315,0.1204261323582673,0.10787673857991387,0.10718209530200046,0.10681837959429377,0.08214656337339955,0.03766794283414812
在唯品会中搜索康师傅泡面按销量排序,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_special_page(...),open_camera_search(...),call_order_courier(...),add_into_cart(...),1.0,0.21029720046634345,0.2033129507648522,0.1258851041991788,0.10330518146885385,0.07777840142756531,0.06965142644466642,0.02194568570496924,0.0013212195739127884,0.0
搜唯品会的南极人保暖内衣销量按销量排序,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_search_history(...),delete_search_history(...),open_special_page(...),rate_order(...),order_to_purchase_goods(...),add_into_cart(...),open_camera_search(...),1.0,0.43732639055533656,0.14636461513238053,0.11562681234249167,0.09083239952055848,0.08283710499255169,0.015465471769490317,0.0035962746037346525,0.0,0.0
按价格升序筛选唯品会的清风抽纸,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_special_page(...),search_cart_content(...),delete_search_history(...),open_search_history(...),order_to_purchase_goods(...),apply_price_protection(...),add_into_cart(...),1.0,0.16305806725451566,0.15859398325385393,0.11702066542412295,0.09545760586660687,0.05227515339990909,0.032977760555756984,0.00594032744634857,0.005178270456805812,0.0
搜唯品会的美的电饭煲低价优先,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_special_page(...),open_search_history(...),delete_search_history(...),rate_order(...),open_customer_service(...),add_into_cart(...),open_camera_search(...),1.0,0.27170968240193105,0.15558302670900423,0.12145021249562858,0.10154086788312235,0.09114433315353694,0.019666909310443056,0.01633135205726242,6.541812664070021e-05,0.0
查唯品会的东阿阿胶按价格降序排列,search_goods(...),search_goods(...),search_stores(...),open_special_page(...),search_in_favorite_goods(...),search_cart_content(...),open_search_history(...),delete_search_history(...),apply_price_protection(...),open_cart_content(...),add_into_cart(...),1.0,0.29338961297129207,0.15940065372490966,0.14041080850754542,0.0963024168273085,0.06316905615605595,0.04607488263805495,0.040735507404324196,0.015429959974981694,0.0
搜唯品会的雷士照明吸顶灯高价优先,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_special_page(...),open_search_history(...),delete_search_history(...),rate_order(...),add_into_cart(...),open_camera_search(...),search_cart_content(...),1.0,0.26320559255112386,0.16033275041016068,0.106373873351354,0.10528984490983083,0.09743253066616894,0.025570073973487064,0.0,0.0,0.0
在得物中搜索想要中的AJ1熊猫配色,search_in_favorite_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_camera_search(...),search_order(...),open_search_history(...),search_in_favorite_stores(...),open_stores_page(...),open_goods_page(...),delete_favorite_goods(...),1.0,0.9768436092704444,0.49227699024883403,0.295674481523622,0.2537523886537869,0.20544954358040884,0.12842232978768262,0.11573518566155101,0.10075517768184848,0.08006319016827432
查看得物心愿单中的椰子350白斑马,search_in_favorite_goods(...),search_order(...),open_cart_content(...),open_goods_page(...),open_orders_bought(...),open_special_page(...),sign_in(...),search_cart_content(...),open_favorite_goods(...),apply_price_protection(...),delete_favorite_goods(...),1.0,0.8536868452669313,0.7015922666224922,0.6116651447460884,0.5736130068567591,0.44521159259519305,0.36206028507016447,0.3332750837708244,0.3276834924781789,0.3247373097933389
得物查Air Jordan 4 Retro,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_order(...),search_cart_content(...),open_goods_page(...),open_camera_search(...),open_special_page(...),search_stores(...),open_customer_service(...),open_search_history(...),1.0,0.5868502661656873,0.2998825205583714,0.23050371115687307,0.17164936718887538,0.09386795460477151,0.0865872009843469,0.06602488761197127,0.053101054033959885,0.03721150230870888
搜得物上的Off-White联名T恤,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_goods_page(...),open_camera_search(...),open_special_page(...),open_stores_page(...),open_search_history(...),search_order(...),call_order_courier(...),1.0,0.4351307467198612,0.21096802259346864,0.19418344754167974,0.15382761227385858,0.08448209540360109,0.08378098349907762,0.06497540768175143,0.0640438647804349,0.06344478017146779
按综合排序看得物的Yeezy Boost 350,search_goods(...),search_goods(...),search_stores(...),open_special_page(...),search_cart_content(...),search_in_favorite_goods(...),open_cart_content(...),apply_price_protection(...),open_camera_search(...),rate_order(...),open_goods_page(...),1.0,0.18871371864067762,0.15876317435702256,0.11406156367420316,0.11311368564151983,0.0469736115553738,0.041986142504737305,0.0331261438358383,0.029042412648394987,0.0036987138616201573
搜得物的Gucci老爹鞋综合对比,search_goods(...),open_goods_page(...),search_goods(...),open_special_page(...),open_stores_page(...),open_camera_search(...),search_cart_content(...),open_invoice_page(...),open_cart_content(...),search_stores(...),open_search_history(...),1.0,0.8886616837218624,0.37914263849432644,0.26356356706642087,0.2529196851178172,0.0978672399539032,0.07567295754223403,0.07344023011551001,0.0,0.0
按销量查得物的New Balance 574,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),search_cart_content(...),open_special_page(...),open_goods_page(...),call_order_courier(...),search_order(...),open_customer_service(...),open_search_history(...),1.0,0.21210592880732118,0.16271354218736273,0.12998353464389692,0.12851023829407937,0.08927154053325335,0.07002955954709583,0.051255158362290346,0.045526902124793364,0.038645511869261406
搜得物的匡威1970s按销量排序,search_goods(...),search_goods(...),search_stores(...),delete_search_history(...),search_in_favorite_goods(...),open_special_page(...),open_search_history(...),open_invoice_page(...),open_camera_search(...),search_cart_content(...),search_in_favorite_stores(...),1.0,0.30214637803590444,0.1303489115542927,0.11570663887021908,0.10298712767072998,0.0923419401403422,0.0,0.0,0.0,0.0
按价格升序筛选得物的Nike Air Force 1,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_special_page(...),search_stores(...),apply_price_protection(...),search_order(...),add_into_cart(...),open_search_history(...),delete_search_history(...),1.0,0.26619928103788526,0.1703430873421817,0.11753678479995838,0.08773402459377619,0.023069717069218027,0.02131525957503866,0.0,0.0,0.0
搜得物的Adidas Superstar低价优先,search_goods(...),search_goods(...),search_in_favorite_goods(...),open_special_page(...),search_stores(...),search_cart_content(...),open_search_history(...),apply_price_protection(...),delete_search_history(...),open_camera_search(...),add_into_cart(...),1.0,0.27449659708455887,0.1882436277001981,0.18233634996702505,0.09021219028882671,0.06459637186810172,0.038455228255703744,0.022443070016763073,0.014379738825228097,0.0
查得物的Balenciaga Triple S按价格降序,search_goods(...),search_goods(...),search_stores(...),open_special_page(...),search_in_favorite_goods(...),delete_search_history(...),open_search_history(...),apply_price_protection(...),search_cart_content(...),call_order_courier(...),add_into_cart(...),1.0,0.3012616706944974,0.18183697501596174,0.16454488496830288,0.0932193098060875,0.09162470061681496,0.03761172950254146,0.019674721246439607,0.01674718691514119,0.0
搜得物的LV Trainer高价优先浏览,search_goods(...),search_goods(...),search_in_favorite_goods(...),open_goods_page(...),open_special_page(...),search_cart_content(...),search_stores(...),open_stores_page(...),open_search_history(...),delete_favorite_goods(...),search_order(...),1.0,0.4677391707860217,0.3864300906542745,0.18158308302012072,0.15882637590344983,0.1228429360438113,0.11982022436339355,0.018826233624808855,0.01601869398152757,0.005004008876442885
查去年在得物买的AJ1 Mid订单,search_order(...),search_order(...),open_orders_bought(...),call_order_courier(...),open_invoice_page(...),open_cart_content(...),apply_after_sales(...),apply_price_protection(...),open_customer_service(...),open_special_page(...),open_logistics_receive(...),1.0,0.5344845386742646,0.4068623983910165,0.39338657504399566,0.230657043492835,0.19046065532556775,0.18966877566412468,0.18302212352300343,0.0980709796363027,0.09285080239671499
搜得物国际的Yeezy 350历史订单,search_order(...),search_order(...),call_order_courier(...),open_invoice_page(...),open_orders_bought(...),apply_after_sales(...),order_to_purchase_goods(...),search_cart_content(...),open_search_history(...),open_cart_content(...),open_logistics_receive(...),1.0,0.29222650255366084,0.2212650349259898,0.18720175723346108,0.10384277631533585,0.09511771166299489,0.0814689199652722,0.07098143350192887,0.06990863845298546,0.06803327976607683
按综合排序看转转的二手iPhone 13 Pro,search_goods(...),search_goods(...),search_stores(...),open_special_page(...),search_in_favorite_goods(...),delete_search_history(...),search_cart_content(...),rate_order(...),open_goods_page(...),open_search_history(...),add_into_cart(...),1.0,0.23593935392951543,0.1681771688619874,0.11797902468645434,0.04369737804346151,0.04247890834278339,0.024949572058548284,0.02216797379504374,0.006047129693657269,0.0
搜转转的二手佳能5D4综合对比,search_goods(...),open_goods_page(...),search_goods(...),open_special_page(...),open_camera_search(...),open_stores_page(...),open_search_history(...),rate_order(...),open_invoice_page(...),search_cart_content(...),add_into_cart(...),1.0,0.9665243484787692,0.3886802671252548,0.2641353931888414,0.1807626124459123,0.03250548627767034,0.02562545002184605,0.02468735864153103,0.018070703555136666,0.0
按上架时间查转转的二手MacBook Pro,search_goods(...),search_goods(...),search_in_favorite_goods(...),open_search_history(...),open_favorite_goods(...),search_cart_content(...),search_order(...),open_special_page(...),open_orders_bought(...),call_order_courier(...),search_stores(...),1.0,0.5103895501681246,0.4500481459928539,0.32213460324568743,0.286909971379766,0.2650553668474004,0.23454235823877154,0.15514213825022632,0.1407547161140983,0.10001067358019451
搜转转的九成新iPad按最新上架排列,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_special_page(...),search_cart_content(...),open_search_history(...),delete_search_history(...),open_invoice_page(...),open_camera_search(...),search_in_favorite_stores(...),1.0,0.3036887576737465,0.2646366120543398,0.1569159280861423,0.10560556204728347,0.06620560391541315,0.04478371472607678,0.0,0.0,0.0
查转转的二手徕卡相机按价格降序排列,search_goods(...),search_goods(...),open_special_page(...),search_stores(...),search_in_favorite_goods(...),search_cart_content(...),apply_price_protection(...),delete_search_history(...),open_cart_content(...),open_search_history(...),open_camera_search(...),1.0,0.20128990510439657,0.18992109570601998,0.12569359440626676,0.07133687908953205,0.0447448424244295,0.04210174246910487,0.031064318265706825,0.020522283126674083,0.007874478347836184
搜转转的九成新MacBook高价优先浏览,search_goods(...),search_goods(...),open_goods_page(...),search_in_favorite_goods(...),open_stores_page(...),open_special_page(...),search_cart_content(...),open_search_history(...),search_stores(...),open_camera_search(...),open_invoice_page(...),1.0,0.42226449761295115,0.2812080966913621,0.2556274762534206,0.18936971110818893,0.1721688793247841,0.1689121489725878,0.15670730978391173,0.06329983564735747,0.0
按价格升序看转转的二手尼康镜头,search_goods(...),search_goods(...),open_special_page(...),open_goods_page(...),search_stores(...),search_cart_content(...),apply_price_protection(...),open_cart_content(...),search_in_favorite_goods(...),rate_order(...),open_camera_search(...),1.0,0.2701659503159444,0.15099739009629162,0.13594196635307237,0.09938209036969066,0.094148516483976,0.09192118689839619,0.06852118609124958,0.009420406859268057,0.0016576245530547193
搜转转的九成新苹果手表低价优先,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),search_cart_content(...),open_special_page(...),open_search_history(...),delete_favorite_goods(...),add_into_cart(...),delete_search_history(...),open_camera_search(...),1.0,0.3297430883051386,0.16473736935790878,0.15794900134944012,0.1406459644692433,0.06304755807790777,0.008240240369789022,0.0,0.0,0.0
查去年在转转买的二手大疆无人机订单,search_order(...),search_order(...),open_orders_bought(...),open_invoice_page(...),call_order_courier(...),open_cart_content(...),apply_price_protection(...),open_customer_service(...),apply_after_sales(...),open_special_page(...),open_logistics_receive(...),1.0,0.5119713262677119,0.45576308787340986,0.3833229016782827,0.21581420621799777,0.20356286237413554,0.18525762840619134,0.18113886162950357,0.1212695511254753,0.10623138578257539
搜转转购入的九成新MacBook评价,search_order(...),rate_order(...),add_into_favorite_goods(...),open_goods_page(...),sign_in(...),add_into_favorite_stores(...),apply_after_sales(...),apply_price_protection(...),open_camera_search(...),order_to_purchase_goods(...),open_orders_bought(...),1.0,0.25504452630909324,0.202062464973751,0.1344934456904765,0.11651390238839104,0.110252119323923,0.09139113997320567,0.06124762887275132,0.060850806405126835,0.04206780542702518
查转转去年卖出的二手尼康镜头成交记录,search_order(...),open_orders_bought(...),open_invoice_page(...),open_search_history(...),search_order(...),open_special_page(...),open_cart_content(...),open_goods_page(...),apply_after_sales(...),open_favorite_goods(...),open_favorite_stores(...),1.0,0.5345417139772329,0.41823677330412534,0.3947456550496454,0.35736937822204473,0.29246604792997216,0.266825180300661,0.20125637437845628,0.10295016468538566,0.08713345929655415
转转已售的九成新iPad Pro评价如何,rate_order(...),rate_order(...),add_into_favorite_goods(...),open_goods_page(...),sign_in(...),open_orders_bought(...),add_into_favorite_stores(...),apply_price_protection(...),open_camera_search(...),apply_after_sales(...),delete_search_history(...),1.0,0.24958817107631134,0.2406988233550767,0.1978571733765363,0.15889435255884424,0.14298719033617466,0.11148592828495776,0.10483851577399994,0.08746117750266684,0.07984906353927393
帮我在京东查看搜索历史,open_search_history(...),open_search_history(...),delete_search_history(...),open_orders_bought(...),search_in_favorite_goods(...),search_stores(...),open_camera_search(...),search_order(...),search_goods(...),open_customer_service(...),open_logistics_receive(...),1.0,0.2960926488582967,0.13616160233880167,0.12736829908817676,0.11494720944437965,0.09357978161670315,0.08442858912871208,0.07938717253043115,0.0781401837292819,0.03608347951587683
查看一下我京东里的搜索历史,open_search_history(...),open_search_history(...),delete_search_history(...),search_in_favorite_goods(...),search_stores(...),open_orders_bought(...),search_goods(...),open_camera_search(...),search_order(...),search_cart_content(...),open_customer_service(...),1.0,0.29977396979036597,0.16087016450538072,0.12350793911139596,0.11210237272429001,0.09955928290705207,0.09681465822386165,0.08099493079697181,0.05590677349177916,0.052462482455291226
请清除京东中搜索记录,delete_search_history(...),delete_search_history(...),delete_favorite_goods(...),open_search_history(...),manage_order_logistics_status(...),search_goods(...),add_into_cart(...),add_into_favorite_stores(...),add_into_favorite_goods(...),sign_in(...),search_stores(...),1.0,0.5515303194713528,0.215357014287956,0.1527357503766601,0.11312596023966762,0.0939798036854742,0.09059164961995535,0.08739243456780754,0.07462242485259231,0.07319112769315816
清楚我在京东中的搜索记录,delete_search_history(...),open_search_history(...),delete_search_history(...),open_orders_bought(...),search_in_favorite_goods(...),search_order(...),open_cart_content(...),open_logistics_receive(...),open_invoice_page(...),search_cart_content(...),open_camera_search(...),1.0,0.3462739862936058,0.18960370288072662,0.1548693021210025,0.13485336345644605,0.1250677880654012,0.11581872703899657,0.10213873420427458,0.09412299423721937,0.0851602781571436
请帮我打开京东中的相机功能,open_camera_search(...),open_camera_search(...),open_invoice_page(...),open_goods_page(...),call_order_courier(...),add_into_favorite_goods(...),open_customer_service(...),open_special_page(...),open_search_history(...),apply_price_protection(...),rate_order(...),1.0,0.26299374484469684,0.24137700352946856,0.185612125540024,0.17088503005650424,0.14588469998723733,0.13758121237075083,0.12115586541744888,0.09776323420842212,0.08438380432714676
麻烦在京东中打开相机功能,open_camera_search(...),open_camera_search(...),open_invoice_page(...),open_goods_page(...),call_order_courier(...),open_customer_service(...),add_into_favorite_goods(...),open_special_page(...),open_search_history(...),apply_price_protection(...),open_cart_content(...),1.0,0.2827626450466238,0.280283556509426,0.19760175163178972,0.16717675101998786,0.16070877040995366,0.14870553575546006,0.13593685650884973,0.1060980444118017,0.08724802649929064
我想要看看下京东中的快递,open_logistics_receive(...),open_logistics_receive(...),call_order_courier(...),open_invoice_page(...),manage_order_logistics_status(...),open_camera_search(...),search_cart_content(...),open_cart_content(...),open_special_page(...),open_customer_service(...),delete_favorite_goods(...),1.0,0.33227515188532436,0.15480136511295012,0.13954187603256046,0.08546810142676223,0.07306953682264088,0.06278745251766123,0.06116748809116898,0.059465269229927266,0.05017818091481815
查询快递，在京东app,open_logistics_receive(...),open_logistics_receive(...),manage_order_logistics_status(...),call_order_courier(...),open_invoice_page(...),delete_favorite_goods(...),open_camera_search(...),search_in_favorite_goods(...),search_cart_content(...),open_customer_service(...),delete_search_history(...),1.0,0.5036604775525996,0.38698822174864417,0.28800276348990056,0.1887037328533993,0.117724118702077,0.1163483176726388,0.11552127941440891,0.10903698394212563,0.09476541888621189
我想要看看下京东中的我收快递,open_logistics_receive(...),open_logistics_receive(...),open_invoice_page(...),open_favorite_goods(...),call_order_courier(...),open_cart_content(...),open_orders_bought(...),open_favorite_stores(...),manage_order_logistics_status(...),open_special_page(...),add_into_cart(...),1.0,0.23889828954970294,0.2169526486199749,0.21415087340782632,0.20483464839339763,0.1981211815261615,0.17976916547901914,0.16340102007349785,0.11932112824184657,0.0836371956631563
查询我收快递，在京东app,open_logistics_receive(...),open_logistics_receive(...),call_order_courier(...),open_invoice_page(...),manage_order_logistics_status(...),open_customer_service(...),open_favorite_stores(...),search_order(...),open_favorite_goods(...),open_camera_search(...),add_into_cart(...),1.0,0.2975854408849921,0.1615530794478128,0.15736473769821208,0.11953481816251768,0.08867881132531684,0.08442154401826685,0.06718625937347372,0.05440893285276884,0.05421854568615141
我想要看看下京东中的查待揽件我收快递,open_logistics_receive(...),open_logistics_receive(...),open_orders_bought(...),open_favorite_goods(...),open_favorite_stores(...),manage_order_logistics_status(...),open_invoice_page(...),open_cart_content(...),call_order_courier(...),search_order(...),open_special_page(...),1.0,0.5276372678798575,0.30720061370715,0.2689463899246645,0.23115889148034827,0.1930247584043291,0.12884419564279237,0.1219026335908091,0.08248121259287634,0.04855474451227495
