query,ground_truth,pred_tool_1,pred_tool_2,pred_tool_3,pred_tool_4,pred_tool_5,pred_tool_6,pred_tool_7,pred_tool_8,pred_tool_9,pred_tool_10,pred_score_1,pred_score_2,pred_score_3,pred_score_4,pred_score_5,pred_score_6,pred_score_7,pred_score_8,pred_score_9,pred_score_10
唯品会里找找男士商务皮鞋,search_goods(...),search_goods(...),search_in_favorite_goods(...),delete_search_history(...),search_stores(...),open_search_history(...),open_camera_search(...),search_cart_content(...),open_special_page(...),open_customer_service(...),sign_in(...),1.0,0.2739837909239556,0.12646444822070352,0.12386435041437917,0.08025291506558897,0.060061496921696204,0.050862895784356175,0.03089708061440403,0.021297425309981844,0.010343566271639308
嘿YOYO，帮我查一下阿里巴巴上的有机蔬菜种子,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_search_history(...),open_goods_page(...),open_special_page(...),search_order(...),delete_search_history(...),open_camera_search(...),open_stores_page(...),1.0,0.590906772702755,0.2609953658748298,0.1478852254814907,0.0720407739179864,0.071330956601243,0.06926855896118318,0.05283308629595242,0.049295562438001414,0.044265684375731446
在阿里巴巴搜索最新的智能手表,search_goods(...),search_goods(...),search_in_favorite_goods(...),open_search_history(...),delete_search_history(...),search_stores(...),open_camera_search(...),search_cart_content(...),open_special_page(...),open_customer_service(...),manage_order_logistics_status(...),1.0,0.3223859342244291,0.15696218319267535,0.14736139405372656,0.1259489898188827,0.10874483348982387,0.09278571450689653,0.046193847909088,0.0035108451018060123,0.0003245811943652912
嘿YOYO，帮我找到天猫上的那款复古相机吧。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),delete_search_history(...),open_search_history(...),open_goods_page(...),open_camera_search(...),open_stores_page(...),open_special_page(...),search_stores(...),1.0,0.29927704883486045,0.12125828835305959,0.10270989723805096,0.10075708021651496,0.08120897955840001,0.0806004965464646,0.07368092343016988,0.06445794617959791,0.06075388346875288
在天猫上搜索一下最新款的智能手表。,search_goods(...),search_goods(...),search_in_favorite_goods(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_camera_search(...),search_stores(...),open_special_page(...),open_customer_service(...),delete_favorite_goods(...),1.0,0.3253237447410855,0.14905134709742163,0.1463502833859601,0.12485817492633022,0.11692847789291214,0.10866511070415129,0.0404388857331333,0.0312907274726705,0.027698554350705683
嘿YOYO，帮我看看转转上有没有关于复古相机的信息。,search_goods(...),search_goods(...),search_in_favorite_goods(...),open_goods_page(...),open_search_history(...),open_special_page(...),open_camera_search(...),search_cart_content(...),search_stores(...),open_stores_page(...),delete_search_history(...),1.0,0.4267457078628203,0.24503684723094132,0.1765712420562774,0.12992037188163055,0.12146819885363001,0.11435250118721346,0.10290522771047823,0.09530973537829482,0.05078778965970171
转转里找一下二手吉他。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),search_cart_content(...),delete_search_history(...),open_camera_search(...),open_special_page(...),delete_favorite_goods(...),manage_order_logistics_status(...),1.0,0.3870766054382202,0.16208936564298196,0.1299873884019471,0.123001502112551,0.11358479596975897,0.05146241864967482,0.047743937743335026,0.022883833695620016,0.01086019055442218
嘿YOYO，帮我找到京东上的那家卖复古相机的店铺吧。,search_stores(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_stores_page(...),open_favorite_stores(...),order_to_purchase_goods(...),open_search_history(...),rate_order(...),open_orders_bought(...),search_goods(...),1.0,0.31623533099517076,0.28064611355111263,0.2405518517736046,0.143927961274185,0.11228783557201567,0.10932910267245355,0.0984427320148033,0.09161533078862803,0.07823029945252005
在京东搜索店铺'智能科技',search_stores(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),search_goods(...),open_stores_page(...),open_search_history(...),open_favorite_stores(...),search_in_favorite_goods(...),order_to_purchase_goods(...),delete_search_history(...),1.0,0.4180846928935509,0.24542831769710227,0.23951435375086802,0.22009519850094605,0.19315889704828068,0.13323825138954878,0.11977509094972884,0.09946996655805179,0.09730376049717311
嘿YOYO，帮我看看京东购物车里的小米手机,search_cart_content(...),search_cart_content(...),open_cart_content(...),delete_favorite_goods(...),search_order(...),search_in_favorite_goods(...),add_into_cart(...),open_favorite_goods(...),open_goods_page(...),open_logistics_receive(...),open_camera_search(...),1.0,0.91056809641127,0.3259500387775459,0.21263432223042023,0.19742892256720004,0.15740615245734527,0.11649924468309648,0.09942672079567692,0.095868428744789,0.06973329034745761
YOYO，在京东上查找我购物车中的苹果笔记本电脑,search_cart_content(...),search_cart_content(...),search_in_favorite_goods(...),open_cart_content(...),delete_favorite_goods(...),search_order(...),open_search_history(...),open_camera_search(...),search_in_favorite_stores(...),add_into_cart(...),search_goods(...),1.0,0.5280657213490967,0.5030989628647128,0.266193099553825,0.25915389262251753,0.12591001316528175,0.10833773544021616,0.10634913769046157,0.09333733325891612,0.08877826349605535
嘿YOYO，帮我看看京东上我收藏的商品里有没有关于瑜伽垫的信息。,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_favorite_goods(...),search_in_favorite_stores(...),search_order(...),delete_favorite_goods(...),add_into_favorite_goods(...),search_goods(...),open_camera_search(...),open_search_history(...),1.0,0.6597523751893644,0.570907067880347,0.31775150761782245,0.285360552771343,0.2366753588076213,0.20928112782480998,0.132020201438225,0.1100278617522777,0.09203062306177096
YOYO，在京东的商品收藏中查找一下关于智能手表的内容。,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_in_favorite_stores(...),open_favorite_goods(...),search_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),search_order(...),open_search_history(...),open_camera_search(...),1.0,0.5493888390666363,0.3251676511259855,0.3235369993611115,0.2764706929857911,0.19802134897682186,0.19548845178146346,0.14526313618836798,0.13974467167613658,0.12854821913232312
嘿YOYO，帮我看看京东上我关注的店铺里有没有新的摄影设备,search_in_favorite_stores(...),search_in_favorite_stores(...),open_favorite_stores(...),add_into_favorite_stores(...),open_favorite_goods(...),search_in_favorite_goods(...),open_stores_page(...),search_stores(...),search_cart_content(...),add_into_favorite_goods(...),delete_favorite_goods(...),1.0,0.8805610354679971,0.5909903762449604,0.31852279478000856,0.2861910078849196,0.2704881746259336,0.22949732124884425,0.11542916167954105,0.08228077870452818,0.0822055526009475
YOYO，在京东搜索我关注的店铺里的智能手表,search_in_favorite_stores(...),search_in_favorite_stores(...),open_favorite_stores(...),add_into_favorite_stores(...),search_in_favorite_goods(...),open_stores_page(...),search_cart_content(...),search_stores(...),open_favorite_goods(...),search_order(...),add_into_favorite_goods(...),1.0,0.6028955520889562,0.5201584988769667,0.49762867190937193,0.3064738908638047,0.1739037522160058,0.16837228737660875,0.11495146772017963,0.09396946317274399,0.07721815108395261
嘿YOYO，帮我看看京东上有没有关于瑜伽垫的商品，按照综合排序来,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_stores(...),open_special_page(...),delete_search_history(...),open_search_history(...),open_cart_content(...),apply_price_protection(...),add_into_cart(...),1.0,0.23320068254055887,0.15276652754767706,0.12990005904087476,0.09965014554634184,0.09207060391401585,0.08420488626717966,0.016534692291731493,0.005158948945470616,0.0031944022147169506
YOYO，在京东搜索一下户外露营灯，记得按综合排序显示,search_goods(...),search_goods(...),search_in_favorite_goods(...),delete_search_history(...),open_search_history(...),search_stores(...),search_cart_content(...),open_camera_search(...),open_special_page(...),delete_favorite_goods(...),add_into_cart(...),1.0,0.26136047516857575,0.1328241926757686,0.13248723533494064,0.11919438020865078,0.0772856926569452,0.06667622660646609,0.05063960898854417,0.017387169872790893,0.013269820168418222
嘿YOYO，帮我看看京东上卖得最好的瑜伽垫,search_goods(...),search_goods(...),search_stores(...),open_special_page(...),search_in_favorite_goods(...),delete_search_history(...),apply_price_protection(...),open_search_history(...),search_cart_content(...),open_customer_service(...),open_goods_page(...),1.0,0.21139890080286927,0.16131765338223233,0.09002128060072612,0.054089439751472984,0.04262176566187644,0.04002638850445007,0.03425268605993446,0.019753486709124815,0.011403305747130879
在京东搜索销量最高的保温杯,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),open_special_page(...),search_cart_content(...),open_camera_search(...),add_into_cart(...),open_customer_service(...),1.0,0.22884527560999546,0.15129287093771987,0.13116630822625555,0.12350134118502773,0.05965359374729406,0.05833323845833635,0.05427414533930185,0.007161306583448199,0.007159742148198701
嘿YOYO，在京东上帮我找找最新款的苹果手机，记得按价格降序排列哦。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_search_history(...),open_special_page(...),search_cart_content(...),add_into_cart(...),open_camera_search(...),open_customer_service(...),1.0,0.1876064704086754,0.12037460328575696,0.1166280392547832,0.09898239590761379,0.08168781417806793,0.07927682909718876,0.016242041199443606,0.011576498069294682,0.007646835383578859
YOYO，去京东搜一下戴森吸尘器，然后把结果按照价格从贵到便宜给我排一下。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),open_special_page(...),search_cart_content(...),open_invoice_page(...),open_camera_search(...),search_in_favorite_stores(...),1.0,0.19523580563082008,0.15742848895112657,0.13482520506477463,0.10289344375608436,0.07444884267859402,0.06234340546219544,0.0,0.0,0.0
嘿YOYO，帮我找到京东上关于瑜伽垫的商品，记得按价格升序排列哦。,search_goods(...),search_goods(...),search_cart_content(...),search_in_favorite_goods(...),search_order(...),open_cart_content(...),open_special_page(...),search_stores(...),open_search_history(...),open_stores_page(...),call_order_courier(...),1.0,0.29791639653453383,0.27146632929572423,0.20926762145202202,0.12033208598923965,0.1011854279635207,0.04596343860510697,0.029007431719413272,0.027827402810456762,0.025778130217343292
YOYO，在京东搜索一下户外露营灯，并按照价格从低到高排序。,search_goods(...),search_goods(...),search_in_favorite_goods(...),delete_search_history(...),search_stores(...),open_search_history(...),search_cart_content(...),open_special_page(...),open_camera_search(...),add_into_cart(...),delete_favorite_goods(...),1.0,0.22309151610325154,0.1190634942908676,0.11650735944260952,0.11191714015853696,0.07030705459165089,0.06008076269816652,0.0440670172062208,0.016177088270192014,0.0028881100352818063
嘿YOYO，帮我找到京东上关于瑜伽垫的商品，记得按照评论数量多的排。,search_goods(...),search_goods(...),search_cart_content(...),search_in_favorite_goods(...),search_order(...),open_goods_page(...),open_cart_content(...),open_special_page(...),search_stores(...),open_search_history(...),open_stores_page(...),1.0,0.34307329675383613,0.3417821631312424,0.29893257415023644,0.24856041218888325,0.10876010215793999,0.09566934939926089,0.07952355722439568,0.06094284297095724,0.05708232481116194
在京东搜索一下户外露营灯，并且把结果按照评论数量降序排列。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_special_page(...),open_camera_search(...),open_customer_service(...),rate_order(...),1.0,0.2662296439106898,0.23134947295990796,0.20338510150033626,0.12260353565781931,0.045805862409017406,0.039212253136119465,0.017179893112485394,0.002766773950849216,0.0017516264230853337
嘿YOYO，帮我看看京东上有没有关于智能手表的订单,search_order(...),search_order(...),call_order_courier(...),open_orders_bought(...),open_invoice_page(...),open_cart_content(...),open_customer_service(...),open_logistics_receive(...),search_cart_content(...),apply_after_sales(...),open_goods_page(...),1.0,0.3590901147158195,0.2540453092215411,0.23298357196865901,0.20030565716556462,0.1870723945761938,0.13528605930369367,0.13411988283466933,0.12260073747656391,0.08588927358700249
查找一下京东里的户外运动装备订单,search_order(...),search_order(...),call_order_courier(...),open_invoice_page(...),open_customer_service(...),open_logistics_receive(...),search_cart_content(...),open_cart_content(...),apply_after_sales(...),open_orders_bought(...),search_in_favorite_goods(...),1.0,0.35388725931326515,0.18847833276225395,0.16751793426937278,0.15948707674477464,0.15104557279702954,0.132850403630937,0.11973077284121218,0.10632167446883814,0.05630908639795088
嘿YOYO，帮我找到天猫上的那家卖复古相机的店铺吧。,search_stores(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_stores_page(...),open_favorite_stores(...),order_to_purchase_goods(...),open_search_history(...),rate_order(...),open_orders_bought(...),search_goods(...),1.0,0.3244558813717584,0.2807131736265329,0.2439195676787286,0.15308139993680187,0.11096756811495151,0.10652548635635008,0.09863305255435936,0.09321116269996231,0.07913639551869035
在天猫中搜索店铺‘智能家电’,search_stores(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_stores_page(...),search_goods(...),open_search_history(...),open_favorite_stores(...),order_to_purchase_goods(...),rate_order(...),delete_search_history(...),1.0,0.3983343031594476,0.2519800188501414,0.20518532967258124,0.17904256034094168,0.15282194812113264,0.15062318567389255,0.11493015612834488,0.10592043601196574,0.07891675613654059
嘿YOYO，帮我看看天猫收藏夹里的那款复古相机,search_in_favorite_goods(...),search_in_favorite_goods(...),open_favorite_goods(...),search_cart_content(...),delete_favorite_goods(...),add_into_favorite_goods(...),search_in_favorite_stores(...),open_camera_search(...),search_order(...),search_goods(...),add_into_favorite_stores(...),1.0,0.8461718231300055,0.5710561596237161,0.37039629214727027,0.3131600892344162,0.30303635472910395,0.22918728355059337,0.1960122540233338,0.15695890386249362,0.096846952262521
YOYO，在天猫上查找我收藏的那个瑜伽垫,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_order(...),open_favorite_goods(...),search_in_favorite_stores(...),search_goods(...),delete_favorite_goods(...),add_into_favorite_goods(...),open_camera_search(...),open_search_history(...),1.0,0.5383108925010514,0.3281741745458985,0.2979207716107999,0.2879512506443561,0.2531331286372207,0.19995799320939087,0.17366215207595714,0.1728765074541829,0.11362193033549475
嘿YOYO，帮我找到天猫上的那款复古相机，记得按综合排序哦。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_search_history(...),open_special_page(...),open_camera_search(...),search_cart_content(...),open_customer_service(...),add_into_cart(...),1.0,0.1690840821367065,0.16528632120136524,0.09670410059365515,0.08752137115181294,0.07653590760855711,0.048061089891620945,0.03932013932854341,0.012547714697702092,0.0
在天猫上搜索一下智能手表，按照综合排序给我看看。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_search_history(...),open_camera_search(...),open_special_page(...),search_cart_content(...),add_into_cart(...),open_customer_service(...),1.0,0.19432946601055165,0.15082607555646446,0.13907998133166846,0.13359747874453584,0.06814560066789689,0.05244803690904618,0.042665801167688304,0.019021866533999,0.011071209237970824
嘿YOYO，帮我找到天猫上卖得最好的那款保温杯,search_goods(...),search_goods(...),search_stores(...),open_special_page(...),search_in_favorite_goods(...),open_search_history(...),search_cart_content(...),delete_search_history(...),apply_price_protection(...),open_customer_service(...),open_camera_search(...),1.0,0.1966850336774488,0.14917569890422255,0.1353211520194139,0.07706295152083095,0.06527122543959239,0.06414398904284997,0.042269835778539516,0.03412589435969457,0.02178748235512079
在天猫中，把销量最高的空气净化器给我列出来,search_goods(...),search_goods(...),search_stores(...),open_special_page(...),search_in_favorite_goods(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_cart_content(...),apply_price_protection(...),order_to_purchase_goods(...),1.0,0.38922253747236013,0.19353307295196942,0.16174468404454928,0.08833599372512226,0.04883781238216792,0.04430288852313873,0.04044903527457793,0.019951823670329105,0.0038386291208064903
嘿YOYO，帮我找到天猫上的有机蔬菜，按价格升序排列。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),open_special_page(...),delete_search_history(...),search_cart_content(...),add_into_cart(...),open_camera_search(...),open_invoice_page(...),1.0,0.2586877466922649,0.20567567698598627,0.11373226977232272,0.11273918446210536,0.07908354651532794,0.07818597315736873,0.018455307644424997,0.0028652478733184094,0.0
在天猫上搜一下运动鞋，记得按价格从低到高排好。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_search_history(...),search_cart_content(...),open_special_page(...),open_camera_search(...),add_into_cart(...),delete_favorite_goods(...),1.0,0.22677859683388313,0.14929557049657902,0.1185278769720726,0.1015454324246211,0.07633764319105858,0.06347863344264082,0.045182173103857616,0.027504673132609583,0.010650288138487486
嘿YOYO，帮我找到天猫上的最新款苹果手机，并按照价格降序排列。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_special_page(...),open_search_history(...),search_cart_content(...),delete_search_history(...),apply_price_protection(...),call_order_courier(...),add_into_cart(...),1.0,0.17021416786966384,0.13085306248711073,0.1045836168969547,0.09689881934419468,0.0950741389977315,0.08022242558603149,0.03193409938475287,0.010237304083316148,0.0
在天猫上搜一下户外运动装备，记得按价格从高到低排。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_search_history(...),open_special_page(...),search_cart_content(...),open_camera_search(...),add_into_cart(...),delete_favorite_goods(...),1.0,0.20990068308862173,0.1693110366652501,0.11122962081226316,0.09765206359903339,0.07521083273192701,0.053906118376881855,0.03849523579318998,0.027466744928070125,0.000695920770701684
嘿YOYO，帮我查一下天猫上的小米手机订单,search_order(...),search_order(...),call_order_courier(...),open_invoice_page(...),open_customer_service(...),open_logistics_receive(...),search_cart_content(...),open_cart_content(...),open_orders_bought(...),apply_after_sales(...),open_goods_page(...),1.0,0.33396779863223697,0.21980094252087287,0.16067419474817435,0.15574286233183973,0.1430375800909162,0.12079835639308903,0.11734186839010505,0.09451366882532836,0.06883298367191602
在天猫中快速找到我之前下的瑜伽垫订单,search_order(...),search_order(...),call_order_courier(...),search_cart_content(...),open_customer_service(...),open_invoice_page(...),apply_after_sales(...),open_logistics_receive(...),open_cart_content(...),open_orders_bought(...),search_in_favorite_goods(...),1.0,0.3143280977849667,0.15315238247264984,0.14223908758939297,0.14031223334568918,0.12941284124955957,0.12523086159354566,0.11883414666002652,0.09096438869035614,0.08821142395784609
嘿YOYO，帮我看看闲鱼上我收藏的那款复古相机,search_in_favorite_goods(...),open_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_order(...),add_into_favorite_goods(...),delete_favorite_goods(...),search_in_favorite_stores(...),open_favorite_stores(...),open_camera_search(...),add_into_favorite_stores(...),1.0,0.7677944248735536,0.44104871223809133,0.39933402315142347,0.36513546432124455,0.3362195746385609,0.2678438679251027,0.25314986993103444,0.1977823662485545,0.19640185485772782
YOYO，在闲鱼查找我收藏的二手吉他,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_order(...),search_in_favorite_stores(...),open_favorite_goods(...),search_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),open_camera_search(...),open_search_history(...),1.0,0.435405068573651,0.3518840158039535,0.3370068941669519,0.3066492113498704,0.27858312741492663,0.15490208249998322,0.15122529039705768,0.12365172114598258,0.11629599910927753
嘿YOYO，帮我看看闲鱼上我之前发的那个复古相机。,search_order(...),search_order(...),open_goods_page(...),call_order_courier(...),open_camera_search(...),open_invoice_page(...),apply_after_sales(...),open_customer_service(...),open_orders_bought(...),apply_price_protection(...),open_cart_content(...),1.0,0.3062872905171555,0.2909877557226405,0.2606566430681458,0.2465279727447911,0.2139065946277939,0.20097700463611898,0.15914162477798757,0.14512877071932354,0.1307429470425794
在闲鱼中查找我发布的二手书籍。,search_order(...),search_order(...),search_in_favorite_goods(...),search_cart_content(...),call_order_courier(...),search_goods(...),open_search_history(...),open_camera_search(...),search_in_favorite_stores(...),open_customer_service(...),delete_favorite_goods(...),1.0,0.49585673217916804,0.2905583616924998,0.2224411585964917,0.21151601239504123,0.16898194299279506,0.10306412206485027,0.10249690539996506,0.08214680496947323,0.0654722171241149
嘿YOYO，帮我看看闲鱼上我卖的那个复古相机还在不在。,search_order(...),search_order(...),open_orders_bought(...),open_cart_content(...),open_logistics_receive(...),apply_price_protection(...),call_order_courier(...),manage_order_logistics_status(...),search_cart_content(...),open_favorite_goods(...),open_customer_service(...),1.0,0.5301692293013124,0.3736727832973408,0.318575342333314,0.29957133019711707,0.2917167382814006,0.21948758279584396,0.21214682319127287,0.18432467745171172,0.17934767596156204
YOYO，在闲鱼上查找我之前发布的二手书籍。,search_order(...),search_order(...),search_in_favorite_goods(...),search_cart_content(...),open_search_history(...),call_order_courier(...),search_goods(...),open_camera_search(...),search_in_favorite_stores(...),delete_favorite_goods(...),open_customer_service(...),1.0,0.5846244642546792,0.3100723243171311,0.2612760821270606,0.21232144910786907,0.19631979075089162,0.14635300119392708,0.11453673264036096,0.07201129329942671,0.06743701903463038
嘿YOYO，帮我查一下闲鱼上我买过的复古相机,search_order(...),search_order(...),open_orders_bought(...),open_search_history(...),open_cart_content(...),open_invoice_page(...),open_special_page(...),apply_after_sales(...),open_favorite_goods(...),search_cart_content(...),call_order_courier(...),1.0,0.673210957388051,0.508779491053355,0.4326097109479571,0.22912061831130823,0.14365923910383233,0.10729605272369622,0.09841274132462582,0.09174999198655917,0.05826733020849642
在闲鱼中搜索我之前购买的手工皮包,search_order(...),search_order(...),search_in_favorite_goods(...),search_cart_content(...),open_search_history(...),call_order_courier(...),search_goods(...),apply_after_sales(...),search_in_favorite_stores(...),open_camera_search(...),open_customer_service(...),1.0,0.5110356699770082,0.2719739079345273,0.20745033260470894,0.18471376713831839,0.16518231878630163,0.10552038596518618,0.10237598531474344,0.07917500327724054,0.06948957551828483
嘿YOYO，帮我打开闲鱼，搜一下二手吉他，按综合排序显示,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_search_history(...),search_cart_content(...),open_special_page(...),open_camera_search(...),add_into_cart(...),manage_order_logistics_status(...),1.0,0.22519561770846067,0.16459800406918948,0.11515270042621933,0.09626017257886858,0.060280156367814045,0.05816522893060424,0.039547984184429494,0.01192498553261306,0.0054863399279979
在闲鱼上查找二手钢琴，并按照综合排序来,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_search_history(...),search_cart_content(...),open_camera_search(...),open_special_page(...),call_order_courier(...),rate_order(...),1.0,0.24097113228077044,0.1727477861871417,0.10750515344383443,0.10209430298444899,0.07775345096771565,0.04085130694580384,0.0382544623103459,0.017706283976048905,0.016772570334473134
嘿YOYO，帮我打开闲鱼，搜一搜复古相机，记得按最近更新排序哦。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_special_page(...),open_camera_search(...),delete_favorite_goods(...),manage_order_logistics_status(...),1.0,0.23930157535395927,0.15613025073357384,0.1490816364523844,0.14495784978835635,0.054446327878305036,0.04562219123975381,0.04501759930087978,0.002805650160256492,0.0006627291652175513
在闲鱼上查找二手吉他，并按照最新活动时间排序。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_special_page(...),manage_order_logistics_status(...),call_order_courier(...),delete_favorite_goods(...),1.0,0.2727470618871782,0.16077481533000845,0.11906277885111795,0.10685949758571657,0.08527640072517963,0.05449716606750104,0.019844981143442887,0.018278037112593147,0.009124804570401338
嘿YOYO，在闲鱼上帮我找找二手相机，按照距离我近的顺序排列。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),open_camera_search(...),search_cart_content(...),open_special_page(...),add_into_cart(...),delete_favorite_goods(...),1.0,0.2615909323828582,0.20212728318310574,0.14786652185372184,0.1095822646218256,0.06884693180399655,0.05489773189862021,0.03136453033766241,0.021195800057713248,0.0010346076765860453
YOYO，去闲鱼搜一下二手吉他，按离我最近的排序。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_camera_search(...),open_special_page(...),delete_favorite_goods(...),add_into_cart(...),1.0,0.3150481792935365,0.19022944772785086,0.14114518948930382,0.10040441194315958,0.07002998652834773,0.048752341370277855,0.04428319878735452,0.00179599174889176,0.00035442825290132803
嘿YOYO，帮我打开闲鱼，搜一下二手吉他，记得按卖家信誉排哦。,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),search_in_favorite_stores(...),open_search_history(...),delete_search_history(...),rate_order(...),open_stores_page(...),add_into_cart(...),open_camera_search(...),1.0,0.5388765312411335,0.2702482987162047,0.17055235042460307,0.13601486432159943,0.07016829723328696,0.030110786490705192,0.019840197667361836,0.0,0.0
在闲鱼上查找二手钢琴，并按照信用等级排序。,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),open_search_history(...),delete_search_history(...),open_special_page(...),search_cart_content(...),rate_order(...),call_order_courier(...),open_camera_search(...),1.0,0.24668315338649752,0.24405729526179978,0.11086756351898867,0.08808154610547413,0.05362193324567493,0.05125321596518585,0.022651002245482565,0.020967457163018406,0.005932923121352865
嘿YOYO，帮我打开闲鱼，搜一下二手相机，记得按价格从低到高排。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_special_page(...),open_camera_search(...),add_into_cart(...),call_order_courier(...),1.0,0.23071888820465108,0.1626139240063882,0.11068510422763639,0.10756644150370473,0.06663730984597023,0.05871133367905349,0.04910538157273437,0.019390648762302776,0.006017972979650174
在闲鱼上查找二手吉他，并按照价格升序排列。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_special_page(...),call_order_courier(...),add_into_cart(...),open_camera_search(...),1.0,0.26764477044318613,0.17047373827045645,0.10779334611346716,0.10167207199172817,0.10143241221681332,0.04675447539684419,0.021438926451979607,0.015793789699019394,0.013186339181491086
嘿YOYO，帮我打开闲鱼，搜一下二手钢琴，然后把结果按照价格从贵到便宜排一下。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),delete_search_history(...),search_cart_content(...),open_special_page(...),add_into_cart(...),open_camera_search(...),open_invoice_page(...),1.0,0.21987641513169362,0.15793349363248826,0.1229033067238943,0.10849437410313933,0.08270369009741063,0.061294338702964586,0.010581307623953765,0.010559233242145472,0.0
YOYO，在闲鱼上查找古董手表，并且把结果按照价格降序排列。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_search_history(...),search_cart_content(...),delete_search_history(...),open_special_page(...),open_camera_search(...),rate_order(...),add_into_cart(...),1.0,0.2903763031976745,0.15396048665762005,0.13485221111898904,0.10167133387485955,0.09255937257990451,0.057962960804851485,0.024997499824871042,0.0031828025660995923,0.0
嘿YOYO，帮我找到抖音火山版商城里的那款复古相机吧。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_goods_page(...),open_stores_page(...),open_camera_search(...),delete_search_history(...),open_search_history(...),delete_favorite_goods(...),search_order(...),1.0,0.3819087931601907,0.20198581225876122,0.1879339594804306,0.15033130067838477,0.0867766295065929,0.08548174327799384,0.08546285883717485,0.0744823218177471,0.06627477111858944
在抖音火山版中快速定位到商城的最新科技书籍。,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_stores_page(...),open_search_history(...),search_stores(...),open_camera_search(...),search_in_favorite_stores(...),delete_search_history(...),search_order(...),1.0,0.5909280313484202,0.2849378600695963,0.2180960070496013,0.11958543552499454,0.10276589619199465,0.10082610286390864,0.06010565547002651,0.04430784065514865,0.03793223954119882
嘿YOYO，帮我找到抖音火山版里的那家‘复古风家居’店铺吧。,search_stores(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_stores_page(...),open_favorite_stores(...),open_search_history(...),order_to_purchase_goods(...),rate_order(...),open_orders_bought(...),delete_search_history(...),1.0,0.35590628626237514,0.3105945341291079,0.25287249904603293,0.1997901272391943,0.11731380018032034,0.10325256614115694,0.09998325755736709,0.09083282270877052,0.07743653507289845
